L_var_ID	Orthogroup	LVeggA	LVeggB	LVeggC	LV4cA	LV4cB	LV4cC	LV16cA	LV16cB	LV16cC	LV32cA	LV32cB	LV32cC	LVblA	LVblB	LVblC	LVgaA	LVgaB	LVgaC	LVprA	LVprB	LVprC
LVA_30744	OG0003571	276	393	584	131	379	419	196	154	211	166	733	580	1422	1168	1161	1871	1406	1600	2530	1934	1921
LVA_30746	OG0004602	21	313	21	6	11	219	2	2	3	1	62	0	5	11	55	79	4	57	88	121	31
LVA_30747	OG0001796	259	410	496	1159	1348	3159	3630	4360	2752	2423	5190	4761	1093	972	1387	1908	1431	1383	1137	875	912
LVA_30748	NA	2	2	21	0	2	0	4	5	0	1	2	0	2	4	2	2	0	6	25	2	0
LVA_30749	OG0004601	2134	130	1386	901	1866	208	293	104	553	90	171	870	182	210	178	252	167	201	316	268	280
LVA_30750	OG0014996	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
LVA_30751	OG0012115	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	0	2	2	6
LVA_30752	OG0006337	64	253	389	133	184	177	287	340	228	302	504	471	2596	4368	4907	15672	12122	13575	24602	16138	16748
LVA_30753	OG0006338	199	359	157	641	479	602	277	283	212	212	28	441	27	140	43	120	100	71	113	59	72
LVA_30754	OG0016197	20	26	31	75	103	210	366	431	279	231	606	496	123	85	145	150	132	121	92	67	76
LVA_30756	OG0001796	24	48	50	124	146	380	508	625	392	321	770	678	150	149	203	288	194	195	166	144	134
LVA_30757	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	2	0	2	2	4
LVA_30758	OG0006337	83	285	480	158	222	218	335	401	269	366	612	585	3222	5356	6069	18783	14591	16266	29968	19418	20343
LVA_30759	OG0006338	133	288	121	422	364	492	215	245	162	195	20	379	26	107	28	89	80	49	83	44	57
LVA_3076	OG0002467	4	5	1	3	12	6	12	13	13	5	19	4	29	36	36	22	16	32	76	122	114
LVA_30760	OG0016197	6	8	17	28	45	90	122	130	81	88	199	160	49	28	67	62	44	40	33	22	25
LVA_30761	NA	0	2	0	3	5	14	11	17	4	8	5	14	17	45	39	16	21	20	20	33	14
LVA_30762	OG0001796	18	38	36	94	122	306	378	482	322	274	622	550	136	120	168	216	160	160	114	94	96
LVA_30763	NA	156	15	134	70	152	14	20	8	40	8	12	54	12	16	14	14	16	18	26	16	16
LVA_30764	OG0004601	1603	92	845	584	1086	172	212	84	516	64	123	564	176	149	146	204	118	170	240	178	176
LVA_30765	OG0001044	26	12	103	0	10	6	14	22	1	7	2	2	10	7	7	8	2	24	96	7	2
LVA_30766	OG0016520	621	218	6625	96	95	208	59	65	46	138	95	110	1814	2914	1018	967	204	283	548	305	508
LVA_30767	OG0006336	414	377	188	703	507	907	523	640	793	504	730	953	4308	2740	4304	1938	1263	1354	1066	800	771
LVA_30768	OG0000400	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	3	1	1	1	2
LVA_30769	OG0008895	1361	1979	2621	2981	3145	3678	6088	7158	4599	3632	5989	7080	5868	5391	6833	7135	4607	4247	4162	3738	3587
LVA_3077	OG0002467	10	10	9	7	8	8	10	17	11	4	24	7	11	22	25	22	16	24	56	43	56
LVA_30770	OG0012114	345	145	284	1069	806	816	1581	1963	1214	1166	1558	1329	147	168	145	378	197	196	222	138	157
LVA_30771	OG0008894	0	0	0	1	0	2	0	0	2	2	4	3	19	5	1	4	2	29	31	7	10
LVA_30772	OG0004600	13	32	14	30	136	288	50	63	281	57	57	158	208	164	47	103	338	350	128	55	34
LVA_30773	OG0012113	1	2	0	6	14	31	6	9	20	6	6	19	14	14	2	8	26	22	8	2	1
LVA_30774	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_30775	OG0001267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_30776	OG0001267	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LVA_30777	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_30778	OG0014995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
LVA_30779	OG0014994	2	2	2	25	22	4	11	22	24	4	6	38	5	3	0	4	5	4	2	8	8
LVA_3078	OG0011029	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	1	1	16	6
LVA_30780	OG0012112	2	2	2	19	2	5	14	18	28	13	24	14	56	56	58	106	84	122	98	56	76
LVA_30781	OG0001147	3	4	3	0	1	0	0	0	1	2	0	2	8	51	16	43	44	38	885	792	700
LVA_30782	OG0012111	1	1	0	1	15	0	3	10	8	2	12	14	1	1	14	4	8	2	7	4	3
LVA_30783	OG0008893	12	8	8	9	6	19	16	8	12	7	97	34	28	119	54	62	58	8	4	18	6
LVA_30784	OG0012110	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_30785	OG0012109	162	235	158	302	807	1032	689	966	882	570	581	1042	74	92	165	278	218	207	464	547	451
LVA_30786	OG0008892	93	35	94	279	753	63	682	331	327	156	380	125	3	4	2	1	2	0	2	2	3
LVA_30787	OG0008891	122	143	350	521	136	266	185	142	344	145	839	165	21	15	11	11	5	6	1	2	1
LVA_30788	OG0008890	18	4	14	5	4	3	1	3	8	8	2	2	42	38	38	129	92	66	106	72	63
LVA_30789	NA	7	10	19	43	47	58	22	25	36	16	17	10	6	10	3	21	21	25	27	13	23
LVA_3079	OG0011028	37	64	61	480	456	421	503	469	460	480	721	324	410	423	440	633	509	465	461	308	360
LVA_30791	NA	14	2	2	1	2	1	2	3	0	2	0	2	68	56	53	194	124	87	137	106	79
LVA_30793	OG0008889	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	64	42	40
LVA_30794	OG0004599	81	24	126	16	152	102	29	26	18	88	22	84	40	49	26	226	116	204	294	109	140
LVA_30795	OG0012108	199	9	57	8	362	11	88	147	62	663	479	942	1696	2397	3568	4485	2232	3524	2929	2348	1898
LVA_30796	OG0008888	2	2	1	7	1	3	6	5	37	13	13	1	59	128	206	135	51	54	89	59	82
LVA_30797	OG0008889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	4	280	162	190
LVA_30798	OG0008890	109	28	88	62	28	32	21	18	60	44	68	15	179	156	154	580	347	272	430	400	294
LVA_30799	OG0008891	149	130	260	403	102	256	178	129	479	157	689	147	21	28	15	10	7	12	1	2	2
LVA_308	NA	0	0	0	0	0	0	0	0	0	0	0	0	12	0	38	20	1	8	10	2	3
LVA_30800	OG0008892	97	34	91	244	970	61	853	520	444	240	346	141	4	4	5	1	2	0	3	1	2
LVA_30801	OG0012109	218	277	198	376	997	1138	722	1013	956	618	708	1222	72	116	180	357	285	258	571	574	523
LVA_30802	OG0012110	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	2	0	0
LVA_30803	OG0008893	16	17	7	6	5	27	8	8	22	8	174	16	30	108	78	64	80	18	8	23	17
LVA_30804	OG0012111	3	2	0	1	11	0	4	6	8	0	16	16	2	3	10	4	8	2	6	2	0
LVA_30805	OG0001147	1	4	2	0	0	0	0	0	0	2	0	2	6	41	9	43	31	37	747	714	601
LVA_30806	OG0012112	2	2	2	25	2	11	12	25	38	7	31	14	64	65	80	108	89	108	86	48	74
LVA_30807	OG0014994	2	1	2	20	15	4	8	12	20	3	4	24	3	3	0	4	4	3	2	6	3
LVA_30808	OG0014995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
LVA_30809	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_3081	OG0005631	233	111	322	426	428	461	535	766	809	397	312	500	233	232	350	617	448	427	561	479	391
LVA_30810	OG0001267	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LVA_30811	OG0001267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_30812	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_30813	OG0012113	2	2	1	8	14	39	10	15	30	7	8	25	20	16	4	10	32	30	10	2	3
LVA_30814	OG0004600	2	11	6	16	48	120	28	38	127	28	24	82	86	86	22	50	151	138	49	19	14
LVA_30815	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	1	2	1	0
LVA_30816	OG0008894	0	1	0	0	0	4	0	0	2	4	8	6	13	7	2	4	0	124	127	7	10
LVA_30817	OG0012114	447	206	394	1406	1174	1104	2030	2425	1524	1357	1904	2108	191	208	174	508	272	274	313	183	215
LVA_30818	OG0008895	1274	1875	2431	2777	2913	3506	5928	7003	4500	3541	5933	6840	5733	5262	6484	6856	4444	4087	4001	3621	3458
LVA_30819	NA	2	2	2	2	8	5	1	3	2	4	7	6	5	49	49	152	8	59	54	51	67
LVA_3082	OG0002275	32	29	410	143	224	217	253	324	164	86	454	186	255	261	409	428	232	351	341	227	243
LVA_30821	OG0006336	413	377	188	705	510	909	526	644	798	506	737	968	4322	2755	4347	1939	1267	1362	1069	805	775
LVA_30822	OG0000571	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_30824	OG0003555	79	152	141	447	349	1011	919	1085	538	768	824	1138	93	128	103	369	278	465	500	198	215
LVA_30825	OG0017438	28	24	40	181	237	297	485	610	359	286	492	415	14	36	30	116	142	118	184	144	173
LVA_30826	OG0002874	642	614	598	4024	2002	2616	6821	7960	5938	3657	6704	8520	1090	883	1226	2386	1359	1643	1479	994	1071
LVA_30827	OG0012029	36	285	197	57	1338	1300	736	610	802	66	308	140	201	464	880	652	168	69	394	168	475
LVA_30828	OG0003556	1146	1402	1344	504	296	700	226	184	146	210	406	432	388	400	634	546	393	340	401	556	480
LVA_30829	OG0008830	12	160	9	9	3	2	21	17	22	30	35	36	2761	1917	2943	5562	3139	3274	7213	5971	6053
LVA_3083	OG0015855	7	18	32	72	188	193	100	132	131	22	80	130	267	297	351	667	408	382	602	451	392
LVA_30830	OG0012030	551	1430	1473	2061	1841	1874	1573	2053	1423	1260	1800	2221	2287	1890	3394	1849	1154	1519	1281	1021	982
LVA_30831	OG0008831	112	58	57	265	148	230	254	225	173	102	327	203	196	165	424	733	774	405	394	312	393
LVA_30833	OG0014960	10	24	35	95	123	168	377	477	231	277	632	844	12	37	39	59	29	33	31	22	26
LVA_30834	OG0014961	1905	2168	1921	1308	1694	1342	1356	1683	1090	1135	1551	1622	211	248	278	379	366	320	521	308	273
LVA_30835	OG0014962	306	381	221	361	352	602	451	405	586	230	526	519	380	754	401	567	240	301	127	49	39
LVA_30836	OG0008832	46	27	78	224	186	82	237	277	169	174	177	201	319	408	256	721	403	543	939	754	751
LVA_30837	OG0008833	169	19	249	117	225	124	312	230	480	193	326	604	103	208	207	390	254	239	331	255	274
LVA_30838	OG0012031	141	775	127	393	201	651	408	660	80	674	549	155	195	266	236	394	186	239	262	202	186
LVA_30839	OG0012032	447	296	844	550	653	665	594	920	727	723	684	1226	1159	1264	1326	1529	886	925	581	471	461
LVA_3084	OG0002275	6	9	117	42	77	76	91	111	74	34	145	56	66	107	149	134	82	123	105	71	85
LVA_30840	OG0014963	4	6	6	15	13	18	75	71	38	57	62	56	3	13	1	3	2	0	7	2	3
LVA_30842	OG0016504	4	5	2	7	13	25	61	76	41	34	45	40	3	22	2	2	0	1	4	3	2
LVA_30843	OG0008834	425	354	767	1255	1447	1793	4899	6051	4707	3487	4370	3870	575	716	656	1556	846	955	983	782	710
LVA_30844	NA	422	232	233	248	423	344	454	488	473	266	312	784	299	281	326	228	160	223	155	120	140
LVA_30845	OG0006294	68	74	48	168	200	213	351	370	299	337	332	549	204	216	262	272	300	228	258	166	227
LVA_30847	OG0012034	892	1395	1348	2735	2604	4039	4724	6100	3840	4711	7066	7110	4558	4170	6131	4544	1971	2562	2360	2107	1960
LVA_30849	OG0003557	2496	1998	3051	3515	2628	2426	3671	4643	2480	2830	3189	4079	2720	2862	3311	3835	2748	2637	3761	3130	3077
LVA_3085	NA	0	0	1	1	0	0	1	9	1	0	0	0	13	28	12	2	6	0	1	2	1
LVA_30851	OG0014964	916	441	721	424	795	420	396	392	1109	1117	945	598	121	119	149	193	170	115	556	646	621
LVA_30852	OG0017439	4549	8376	6888	3892	2379	3466	3042	3977	2150	2286	3578	4321	6912	7549	8009	9796	5009	7970	5243	2652	2831
LVA_30853	OG0012035	640	633	20	371	840	875	112	88	209	384	242	27	250	251	326	464	216	242	212	127	150
LVA_30854	OG0012036	19	8	23	42	51	79	110	181	128	116	157	138	319	472	416	925	677	478	922	1124	1110
LVA_30855	OG0008835	1267	1048	703	480	495	737	1413	2009	1154	960	1213	1321	99	142	207	278	185	268	264	109	193
LVA_30856	OG0006295	32	46	32	34	128	102	83	134	77	33	58	102	261	406	314	265	142	307	224	172	105
LVA_30857	NA	133	162	134	386	179	423	688	954	551	253	496	535	25	33	30	58	34	38	52	48	31
LVA_30858	OG0001155	1	9	0	11	0	8	13	30	8	4	6	2	6	12	31	20	4	20	16	2	11
LVA_30859	OG0001155	1	30	0	38	0	46	35	40	22	18	23	6	10	11	62	32	7	38	24	18	18
LVA_3086	OG0005630	262	454	516	978	1087	1576	2661	3072	1735	1709	3783	4983	3036	2792	3833	2946	1836	2117	1689	1280	1246
LVA_30860	OG0006296	352	433	355	922	437	1110	1683	2291	1509	681	956	1218	42	75	80	132	75	77	134	152	164
LVA_30861	OG0014966	1378	1501	1953	2429	1350	2316	1283	1490	2206	1051	2251	2384	1021	664	1526	1756	747	875	619	436	422
LVA_30862	OG0004580	549	1190	951	723	416	811	606	716	414	177	624	858	196	309	279	349	376	279	372	236	256
LVA_30864	OG0008836	86	92	116	164	207	395	532	700	394	259	498	696	182	137	122	589	254	222	243	162	164
LVA_30865	OG0014643	166	118	84	220	126	144	264	196	118	152	156	196	924	644	1234	1546	826	1008	1004	504	460
LVA_30866	OG0012037	0	0	0	0	0	0	0	0	0	0	1	0	31	18	42	58	14	8	12	15	21
LVA_30867	OG0008837	0	0	4	4	1	0	0	0	0	1	2	0	80	159	169	179	71	60	264	231	241
LVA_30869	OG0006297	856	483	879	2350	2335	2225	2770	3244	1491	1461	2351	3072	1814	1326	2471	3432	1168	2064	2405	1807	1628
LVA_30870	OG0012038	66	71	167	375	1938	309	555	179	820	733	167	491	139	166	47	209	79	107	112	97	75
LVA_30871	OG0002875	10	7	6	9	1	2	7	2	1	2	0	1	0	1	2	27	17	14	53	50	68
LVA_30872	OG0008838	30291	50330	49420	52272	43461	48283	42385	53052	28197	39505	50172	56144	139531	127122	190597	184160	111600	135793	70914	49329	49612
LVA_30873	OG0006298	223	125	81	257	511	468	654	792	663	236	800	421	799	798	1087	1239	532	664	743	503	572
LVA_30874	OG0006299	14	26	17	93	118	92	84	109	79	118	99	95	995	1069	1285	1139	682	839	654	479	423
LVA_30876	OG0008839	40	21	48	406	351	378	355	442	357	218	399	480	466	395	684	408	288	348	369	291	509
LVA_30877	OG0012039	51	203	9	202	27	225	12	19	0	2	8	116	24	12	20	54	62	52	84	42	53
LVA_30878	OG0008840	395	689	583	523	1590	2393	1019	794	815	1852	1750	2113	2667	2380	3347	2964	1642	2188	1910	1189	1308
LVA_30879	OG0002889	43	1	2	17	3	3	4	6	3	9	2	10	24	25	23	75	28	16	14	17	12
LVA_3088	OG0014571	39	29	16	92	23	70	28	42	14	42	24	47	369	82	94	362	260	266	270	189	206
LVA_30880	OG0008841	10	12	12	23	65	21	39	60	41	41	42	32	25	54	14	37	26	50	79	46	63
LVA_30881	OG0014967	105	113	270	149	253	143	282	248	169	709	347	1140	106	193	299	380	137	587	625	488	275
LVA_30882	OG0012040	49	5	219	1	1	5	2	1	0	1	3	3	2	1	2	8	1	2	12	7	5
LVA_30883	OG0001264	7	4	22	0	0	1	4	8	1	2	0	28	19	3	8	13	11	7	8	2	1
LVA_30884	OG0001042	0	0	0	0	0	2	1	2	0	0	0	2	0	1	6	2	0	0	2	0	0
LVA_30885	NA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	2	0	0	0
LVA_30887	NA	3	2	52	4	6	24	22	8	0	4	34	53	7	2	33	0	2	46	52	2	10
LVA_30888	NA	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	7	6	0	0
LVA_3089	OG0014157	206	178	153	167	195	225	138	162	159	92	120	206	2418	2538	3364	4392	3109	2953	2856	1775	2018
LVA_30890	NA	1	1	0	0	0	0	0	0	1	0	0	0	2	2	0	1	1	0	1	0	0
LVA_30891	OG0003558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_30892	OG0012041	17	70	31	79	115	238	138	167	100	110	203	245	272	249	346	394	178	236	249	131	167
LVA_30894	NA	0	4	0	0	0	19	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
LVA_30897	OG0008842	694	374	398	223	307	257	210	203	370	120	512	194	45	52	48	163	73	70	68	53	40
LVA_30898	OG0008842	1344	749	829	688	710	459	560	360	966	461	728	405	63	75	84	285	134	146	135	84	83
LVA_30899	OG0014968	147	53	120	387	537	96	198	133	121	309	277	79	53	91	78	299	143	162	254	221	262
LVA_309	NA	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	2	0	1	0
LVA_3090	OG0011495	11	2	0	36	32	1	15	20	0	3	0	12	0	0	32	18	2	13	14	8	4
LVA_30900	OG0004581	21	28	6	86	102	30	24	33	35	16	58	32	1036	910	688	1854	872	1310	1366	1043	1283
LVA_30901	OG0012042	2	16	9	26	36	107	33	30	32	28	38	29	254	279	202	245	153	345	355	249	205
LVA_30902	OG0008843	1148	1065	1411	1622	1208	1053	752	565	1120	1299	1340	1510	1112	1027	957	1713	776	1013	980	940	883
LVA_30903	OG0006301	222	144	239	129	530	260	203	268	594	110	196	299	644	816	889	2084	2178	2264	1020	454	288
LVA_30904	NA	2	2	9	10	3	4	7	0	4	3	16	36	7	4	6	2	58	150	106	3	1
LVA_30905	OG0000840	49	39	35	252	139	104	171	151	129	175	751	79	1619	993	2912	2761	1325	2154	1173	1276	1069
LVA_30906	NA	21	52	89	898	189	64	178	140	185	129	178	980	182	300	372	164	305	1275	394	202	743
LVA_30907	OG0008844	0	6	0	7	0	0	0	0	0	0	0	0	263	230	192	846	532	682	292	191	162
LVA_30908	OG0004583	110	20	51	52	40	52	30	37	87	38	106	77	206	249	242	660	457	1006	3720	1159	1324
LVA_30909	OG0001145	234	398	209	270	130	430	204	329	301	238	219	276	254	372	494	691	714	358	852	587	703
LVA_30910	OG0004584	53	56	137	712	907	458	1898	1623	982	697	1116	1526	1259	1060	1118	964	634	708	635	442	376
LVA_30911	OG0012043	4	8	14	0	46	22	113	183	18	6	4	5	14	4	149	16	10	6	18	52	34
LVA_30912	OG0008845	455	830	897	1893	1414	1832	1927	2042	2241	2082	3420	3575	168	184	201	567	315	343	313	256	245
LVA_30913	OG0016505	3	8	9	8	15	10	30	52	26	12	28	34	3	14	4	7	3	6	20	24	7
LVA_30914	OG0012044	69	152	323	217	332	419	448	715	369	278	553	771	69	261	175	207	107	201	767	398	292
LVA_30915	OG0012045	545	358	604	2291	2997	2531	4799	6377	3185	2154	5297	5635	2008	1759	1838	1813	1243	927	848	477	601
LVA_30917	OG0009081	20	42	39	129	386	197	189	268	217	101	281	296	746	770	1067	1053	483	709	530	279	324
LVA_30919	OG0012328	2	7	4	35	24	46	43	33	13	18	44	54	4	2	0	30	8	19	28	18	14
LVA_3092	OG0014156	16	15	12	201	88	102	127	205	22	19	163	23	28	37	18	60	34	53	67	33	33
LVA_30920	NA	28	30	66	121	135	297	206	155	281	329	698	601	22	15	32	63	23	41	50	65	50
LVA_30922	OG0016559	274	931	905	2410	3281	3494	2105	2901	877	614	1426	872	390	424	442	358	295	446	369	165	169
LVA_30923	OG0012327	1128	830	997	5702	4169	3491	6237	7542	6120	4541	7607	5755	1417	1809	2409	1969	1017	980	764	722	691
LVA_30927	OG0012326	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	210	90	160	247	120	166
LVA_30928	OG0015080	2	1	6	4	5	3	1	3	43	1	3	0	81	150	89	214	121	125	267	207	228
LVA_30929	OG0004664	74	1707	2633	1201	1352	1381	1322	1412	1018	629	945	612	555	410	536	721	603	542	682	400	443
LVA_3093	OG0007906	431	1188	1710	2088	1322	1796	1906	1933	1269	479	1969	2966	617	504	675	875	448	639	498	320	323
LVA_30930	OG0012325	2078	755	1451	2893	4353	1917	5478	6378	2615	2815	6426	3896	12798	10102	13615	13457	10049	11438	10145	6750	6496
LVA_30931	OG0002923	1559	466	1620	350	559	1111	607	832	1510	823	1929	1181	920	1171	1745	507	481	589	1254	691	722
LVA_30932	OG0006438	14	28	5	16	71	94	33	30	38	50	46	52	206	349	198	618	340	453	440	289	263
LVA_30933	OG0005947	196	101	129	114	82	156	275	379	86	122	122	142	67	99	75	144	159	90	106	90	85
LVA_30934	OG0002433	2	56	1	571	41	7	5	9	2	3	33	56	1440	1707	2327	2001	1062	1447	2300	1476	2025
LVA_30935	OG0012324	80	85	66	291	344	938	764	1066	557	381	832	688	371	405	515	926	524	693	575	392	384
LVA_30936	OG0012323	202	17	96	1439	1724	240	1060	1060	1124	282	1871	1018	6354	4896	8154	4872	2515	4365	3931	2878	2661
LVA_3094	OG0011027	995	672	1095	410	485	369	377	463	421	137	244	477	255	209	252	348	220	279	245	171	187
LVA_30940	OG0012322	152	146	214	128	299	394	461	692	771	524	173	418	188	211	100	599	320	373	1281	1090	1167
LVA_30942	OG0009080	63	53	9	64	116	153	59	42	11	90	22	264	102	81	99	337	168	216	352	215	228
LVA_30943	OG0002432	272	197	189	303	479	313	1086	1426	624	675	936	942	96	137	150	283	158	147	239	187	194
LVA_30944	OG0002431	0	0	2	1	1	0	25	18	1	1	0	1	1	4	0	2	2	0	3	3	2
LVA_30945	OG0009079	0	3	14	4	22	12	108	90	2	9	48	64	105	105	107	163	41	54	123	195	121
LVA_30946	OG0020106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_30947	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_30948	OG0003608	210	288	255	1280	807	1091	1016	1367	600	685	855	1108	3058	2502	3622	4863	2683	3163	2759	2199	1896
LVA_30949	OG0009078	0	0	0	4	0	0	2	0	0	0	0	0	2	6	4	149	64	84	256	205	192
LVA_3095	NA	0	0	0	0	0	0	0	0	0	0	0	0	5	41	4	19	12	7	1	0	1
LVA_30950	OG0002922	27	11	24	73	73	54	48	73	35	48	66	141	77	226	67	249	127	193	300	177	168
LVA_30951	OG0003549	4	3	0	0	3	1	3	0	0	0	0	0	2	37	0	7	96	18	28	22	41
LVA_30952	OG0009077	677	324	1677	1509	1082	663	968	1067	856	1681	1468	1157	439	364	492	526	325	417	336	200	204
LVA_30953	OG0009076	2	15	87	9	13	53	38	57	24	8	22	10	89	91	123	315	219	247	269	217	232
LVA_30954	OG0009075	41	71	72	82	72	152	99	125	70	207	133	159	1424	1959	1883	4060	2239	2932	3227	2232	2195
LVA_30955	OG0011164	1	1	12	0	1	0	0	0	0	0	0	0	7	5	18	18	21	17	36	40	52
LVA_30956	OG0006437	1553	1514	462	1152	625	1070	624	779	546	614	409	879	2253	3238	4176	4581	2720	2227	1828	1404	1371
LVA_30957	OG0006436	323	282	365	1495	751	893	3987	4393	1232	2962	2392	2204	1783	1783	1854	2834	2336	2466	2705	1502	1721
LVA_30958	OG0006435	377	324	280	750	925	989	2343	2943	1822	1781	2889	3393	2538	2830	3143	4754	2896	3759	3430	2719	2684
LVA_30959	OG0001153	180	157	278	353	671	818	486	739	84	79	125	184	1322	1280	1376	1790	1123	1209	1582	1090	1204
LVA_30961	NA	78	89	162	186	331	387	193	277	49	23	69	77	525	476	581	761	456	509	588	388	459
LVA_30962	OG0015078	6	29	37	276	220	305	158	189	128	148	321	200	353	240	475	369	214	328	315	138	115
LVA_30963	OG0006434	89	70	110	345	341	290	268	345	535	176	217	410	550	602	690	741	381	633	585	364	373
LVA_30964	OG0009074	5	50	38	56	19	69	61	94	94	103	106	94	722	1055	992	1839	1051	1515	1650	1205	1157
LVA_30965	OG0006433	171	51	26	9	403	88	412	761	10	86	56	148	1436	1067	1683	3041	1396	2142	2461	1735	1908
LVA_30966	OG0012321	410	183	408	306	646	865	992	1323	845	260	739	1610	376	414	397	642	538	424	277	181	242
LVA_30967	NA	1	1	0	0	0	0	0	0	0	0	0	0	0	1	10	2	0	4	2	0	3
LVA_30968	OG0012320	76	84	128	352	261	520	758	988	211	384	916	969	185	207	172	252	150	200	215	143	171
LVA_30969	OG0006432	199	250	278	396	714	540	1196	1288	1318	595	2057	2038	84	159	75	355	270	147	249	139	159
LVA_30970	OG0012319	47	66	20	331	175	331	432	474	193	430	108	94	689	465	621	456	396	378	375	442	400
LVA_30971	OG0006431	1989	1811	1228	1641	1646	1598	2090	2979	347	607	107	2039	1511	1259	1831	1627	1486	1747	2061	1396	1229
LVA_30973	OG0002075	13	63	55	5	38	35	24	9	15	24	145	29	106	102	115	538	308	341	2177	1336	1974
LVA_30974	OG0009073	11	16	306	533	353	115	10	17	112	11	490	110	105	99	78	182	65	66	179	127	117
LVA_30975	OG0012318	85	62	71	250	485	282	73	21	136	51	112	128	23	26	39	78	61	8	75	204	108
LVA_30976	NA	178	213	528	3228	1009	532	994	440	965	3424	654	451	67	60	209	120	178	34	25	516	4
LVA_30977	OG0001803	8	6	30	178	65	18	43	26	39	185	36	28	31	81	13	8	44	6	7	38	6
LVA_30978	OG0012317	7305	2185	5568	2671	3560	2323	5926	7604	5625	3940	7130	5887	2536	4276	5245	8582	4647	3672	3601	2606	2871
LVA_30979	OG0006430	1574	771	1343	1609	2081	2175	1032	1153	1196	1086	2242	1686	4594	3372	7437	4575	2689	3135	2402	2147	2108
LVA_30981	OG0004663	27	32	58	968	722	935	2231	3001	645	855	1112	1056	239	108	92	444	305	263	327	263	229
LVA_30982	OG0009071	10	0	0	3	1	1	1	7	2	2	0	1	0	1	1	2	1	1	3	1	3
LVA_30983	OG0009070	1088	1171	802	1519	1429	1303	2695	3019	2206	1097	2822	2335	847	657	678	681	716	704	940	617	736
LVA_30985	OG0001052	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
LVA_30986	OG0001152	8	7	68	1	9	1	16	3	29	13	16	20	25	147	38	1069	283	437	869	202	199
LVA_30987	OG0009072	1	1	0	0	1	3	1	0	2	0	1	0	3	7	5	6	6	2	2	6	3
LVA_30988	OG0001046	146	105	25	113	672	130	97	28	749	15	80	1462	67	241	316	186	237	242	313	75	72
LVA_30989	OG0004618	1042	286	334	705	442	333	1107	1571	463	192	570	1537	113	58	18	12	34	13	15	1	6
LVA_3099	OG0004331	0	1	2	8	1	1	1	1	1	1	0	1	1	1	9	5	2	7	9	3	3
LVA_30990	OG0012168	260	186	225	279	333	289	215	260	248	83	89	288	288	380	553	487	300	364	450	439	390
LVA_30991	NA	761	644	667	982	1751	1306	1574	2186	1649	759	1965	1384	1519	1334	1892	1843	1095	1644	1794	1672	1656
LVA_30992	OG0006366	676	214	224	575	390	389	362	165	284	253	118	535	110	123	102	326	276	215	159	148	168
LVA_30993	OG0003578	24	15	20	57	299	185	92	111	24	66	221	50	483	473	406	986	645	972	1633	1068	1067
LVA_30994	OG0004619	53	127	22	105	282	158	412	549	51	110	183	256	868	918	1756	1340	1006	1185	1002	516	598
LVA_30995	OG0015072	244	195	269	127	247	223	137	181	124	123	124	216	128	207	175	310	151	172	212	207	198
