Orthogroup	H_ery.longestprot	E_luc.longestprot
OG0004965	HER_7640, HER_7618	ELU_26299, ELU_26306, ELU_26308
OG0004966	HER_7617, HER_7639	ELU_26307, ELU_26309
OG0004967	HER_7582	ELU_26313
OG0004968	HER_7548	ELU_26332
OG0004969	HER_7554	ELU_26338, ELU_26340
OG0004970	HER_7685	ELU_26387, ELU_26386
OG0004971	HER_7760, HER_7733	ELU_26402, ELU_26405
OG0004972	HER_7698	ELU_26424, ELU_26420
OG0004973	HER_2872	ELU_2655
OG0004974	HER_6901	ELU_26558
OG0004975	HER_6904	ELU_26563
OG0004976	HER_6933	ELU_26625
OG0004977	HER_6936	ELU_26638, ELU_26636
OG0004978	HER_6940	ELU_26647, ELU_26652
OG0004979	HER_6949	ELU_26666, ELU_26660, ELU_39451
OG0004980	HER_6951	ELU_26670, ELU_26668
OG0004981	HER_6952	ELU_26676
OG0004982	HER_31433	ELU_36352, ELU_46921, ELU_4324, ELU_50988, ELU_43, ELU_2669, ELU_46892, ELU_36626
OG0004983	HER_6960	ELU_26693
OG0004984	HER_6972, HER_6980, HER_6975	ELU_26709
OG0004985	HER_7065, HER_7025	ELU_26768
OG0004986	HER_7085	ELU_26797
OG0004987	HER_7098	ELU_26806
OG0004988	HER_7155	ELU_26848
OG0004989	HER_7160, HER_7161, HER_7171	ELU_26853
OG0004990	HER_7177	ELU_26858
OG0004990	HER_7166	ELU_26864
OG0004991	HER_7197	ELU_26882
OG0004992	HER_7217	ELU_26899
OG0004993	HER_7218	ELU_26900
OG0004993	HER_7219	ELU_26902
OG0004994	HER_7236	ELU_26910
OG0004995	HER_25695, HER_7402	ELU_26932, ELU_26933
OG0004996	HER_7348, HER_7350	ELU_26959
OG0004997	HER_35680	ELU_2696, ELU_8338
OG0004998	HER_7347	ELU_26960
OG0004999	HER_7291	ELU_26998, ELU_26993
OG0005000	HER_7288	ELU_27016, ELU_27012
OG0005001	HER_7478	ELU_27037
OG0005002	HER_7463, HER_7450	ELU_27042
OG0005003	HER_28828	ELU_32120, ELU_32119, ELU_32118, ELU_2705
OG0005004	HER_6728	ELU_27071, ELU_27064
OG0005005	HER_313	ELU_33209, ELU_33214, ELU_27142
OG0005006	HER_6566	ELU_27187
OG0005007	HER_6475	ELU_27244
OG0005008	HER_6473, HER_6467	ELU_27252, ELU_27245
OG0005009	HER_6463, HER_6471	ELU_27247
OG0005010	HER_6188	ELU_50333, ELU_27269
OG0005011	HER_6295	ELU_804, ELU_27306, ELU_27304
OG0005012	HER_16291, HER_6260	ELU_27329
OG0005013	HER_6429	ELU_27477
OG0005014	HER_6449, HER_6448	ELU_27497
OG0005015	HER_6108	ELU_27603
OG0005016	HER_45858	ELU_2766, ELU_2762
OG0005017	HER_6054, HER_6053	ELU_27645
OG0005018	HER_6019	ELU_27689
OG0005019	HER_6018	ELU_27694, ELU_27690
OG0005020	HER_31933	ELU_27695
OG0005021	HER_5881	ELU_27745, ELU_46958, ELU_27748
OG0005022	HER_5879	ELU_46956, ELU_27750
OG0005023	HER_5847	ELU_27774, ELU_27775
OG0005024	HER_5846	ELU_27776, ELU_36981
OG0005025	HER_5561	ELU_27833
OG0005026	HER_25360, HER_8637, HER_15345, HER_19316, HER_27636, HER_19315, HER_39224	ELU_27914
OG0005027	HER_8161	ELU_27978, ELU_29475
OG0005028	HER_39829	ELU_27987, ELU_27983
OG0005029	HER_18277	ELU_27996, ELU_49, ELU_36390
OG0005030	HER_32330	ELU_35550, ELU_28021, ELU_28005, ELU_35562, ELU_35558, ELU_35549
OG0005031	HER_48322	ELU_28078, ELU_28075
OG0005032	HER_45873	ELU_7479, ELU_28128, ELU_28138
OG0005033	HER_45872	ELU_7478, ELU_7480, ELU_28139
OG0005034	HER_28748, HER_28773	ELU_28196, ELU_28192
OG0005035	HER_9591	ELU_28257, ELU_28258
OG0005036	HER_9592	ELU_28259
OG0005037	HER_11481, HER_11475	ELU_2828, ELU_2835
OG0005038	HER_9462	ELU_28294, ELU_505
OG0005039	HER_9465	ELU_28307
OG0005039	HER_9463	ELU_28306
OG0005040	HER_9478, HER_9473	ELU_28321
OG0005042	HER_9445	ELU_28370, ELU_28372
OG0005043	HER_9387	ELU_28424
OG0005044	HER_9377	ELU_28446, ELU_28439
OG0005045	HER_8273, HER_8234	ELU_28498, ELU_28499
OG0005046	HER_16703	ELU_37412, ELU_28548
OG0005047	HER_8889, HER_8874	ELU_28588
OG0005048	HER_8862, HER_8877	ELU_28599
OG0005049	HER_8836, HER_8853	ELU_44193, ELU_28610, ELU_28612
OG0005050	HER_8786	ELU_28671
OG0005051	HER_8897	ELU_28720, ELU_28724
OG0005053	HER_9011	ELU_28772
OG0005054	HER_9074	ELU_28817
OG0005055	HER_9095	ELU_28836
OG0005056	HER_9125	ELU_28871, ELU_51564
OG0005057	HER_9128	ELU_28877, ELU_28876
OG0005058	HER_9141	ELU_28891
OG0005058	HER_9140	ELU_28890
OG0005059	HER_9144	ELU_28895
OG0005060	HER_9158	ELU_28904
OG0005061	HER_9160, HER_9161	ELU_28905
OG0005062	HER_9164	ELU_52842, ELU_28908
OG0005063	HER_9172	ELU_28919
OG0005064	HER_9179	ELU_28923, ELU_28925, ELU_28921
OG0005065	HER_42960, HER_43092, HER_15533, HER_42963	ELU_2894, ELU_2895
OG0005067	HER_9263, HER_9256	ELU_28986, ELU_28984, ELU_28982
OG0005068	HER_9241	ELU_29001
OG0005069	HER_9239	ELU_29003
OG0005070	HER_9229	ELU_29016
OG0005071	HER_9227	ELU_29020, ELU_29021
OG0005072	HER_27833	ELU_5711, ELU_2905, ELU_2904
OG0005073	HER_9200	ELU_29059, ELU_29055
OG0005074	HER_8580	ELU_29172, ELU_29225, ELU_29183
OG0005075	HER_8481	ELU_29282
OG0005076	HER_45110	ELU_2930, ELU_2933
OG0005078	HER_8606, HER_8598	ELU_29351
OG0005079	HER_37415, HER_37430	ELU_2938, ELU_2940
OG0005080	HER_8635	ELU_29390
OG0005081	HER_8176	ELU_29456
OG0005082	HER_28667	ELU_2949, ELU_2955, ELU_2957
OG0005084	HER_8134	ELU_29500
OG0005085	HER_8057	ELU_46688, ELU_29540, ELU_29537
OG0005086	HER_180	ELU_37462, ELU_29539
OG0005087	HER_8100, HER_8068	ELU_29549
OG0005088	HER_8071, HER_8103	ELU_29555, ELU_29550
OG0005089	HER_8127	ELU_29558
OG0005090	HER_44470	ELU_29619, ELU_36785, ELU_36783
OG0005091	HER_7810	ELU_29637
OG0005092	HER_7906	ELU_29657
OG0005093	HER_7935	ELU_29683
OG0005094	HER_7939	ELU_29685
OG0005095	HER_8032	ELU_29753
OG0005096	HER_8045	ELU_29769, ELU_29765
OG0005097	HER_16576, HER_16931	ELU_29892, ELU_2979
OG0005098	HER_45185	ELU_29840, ELU_52225
OG0005099	HER_45186	ELU_29846, ELU_29845
OG0005100	HER_41242	ELU_2989, ELU_4078, ELU_4082
OG0005101	HER_40523, HER_24566	ELU_29895
OG0005102	HER_14872	ELU_29974, ELU_29977
OG0005103	HER_13132	ELU_50363, ELU_30001, ELU_30000, ELU_50359, ELU_36481
OG0005104	HER_10008, HER_10006	ELU_30066, ELU_30065
OG0005105	HER_9952	ELU_30095, ELU_30094
OG0005105	HER_9949	ELU_30096
OG0005106	HER_9937	ELU_51831, ELU_30102, ELU_9989
OG0005107	HER_10493	ELU_30149, ELU_30142
OG0005108	HER_10496	ELU_5617, ELU_30155, ELU_30153, ELU_30147
OG0005109	HER_10048	ELU_30204, ELU_30200
OG0005110	HER_10049	ELU_30206, ELU_30203
OG0005111	HER_10057	ELU_30216
OG0005112	HER_5518, HER_12065, HER_8539	ELU_32410, ELU_35120, ELU_3023
OG0005113	HER_10145, HER_10138	ELU_30261
OG0005114	HER_10153	ELU_30271
OG0005115	HER_10167	ELU_30283
OG0005116	HER_10173	ELU_30286
OG0005117	HER_10177	ELU_30290
OG0005118	HER_10181	ELU_30329, ELU_30331
OG0005119	HER_10383	ELU_30402, ELU_30397, ELU_30398
OG0005120	HER_10363	ELU_30424
OG0005121	HER_10341	ELU_31212, ELU_43572, ELU_7529, ELU_30449
OG0005122	HER_10298	ELU_30479, ELU_30475
OG0005123	HER_11723, HER_11721	ELU_37424, ELU_30518
OG0005124	HER_11804	ELU_30594, ELU_30590, ELU_30592
OG0005125	HER_11863	ELU_30618
OG0005126	HER_10917	ELU_30646
OG0005127	HER_10947	ELU_30695, ELU_30692, ELU_30694, ELU_30691
OG0005128	HER_10948	ELU_30735
OG0005129	HER_10957	ELU_30748, ELU_30744
OG0005130	HER_10987, HER_10975	ELU_30768
OG0005131	HER_48421, HER_2477, HER_2481	ELU_34457, ELU_3077
OG0005132	HER_10871	ELU_30895
OG0005133	HER_10837	ELU_30932
OG0005134	HER_10820	ELU_30943, ELU_30941, ELU_46320, ELU_47633
OG0005135	HER_10800	ELU_30955, ELU_51841, ELU_3917
OG0005136	HER_520	ELU_3098, ELU_32840
OG0005137	HER_10760	ELU_30983
OG0005138	HER_10738	ELU_30999, ELU_31023
OG0005139	HER_39977	ELU_3105
OG0005140	HER_10634, HER_10596	ELU_31032, ELU_31031, ELU_31027
OG0005141	HER_10503	ELU_31143
OG0005142	HER_11605	ELU_31158
OG0005143	HER_11604	ELU_31159
OG0005144	HER_11269	ELU_31208
OG0005145	HER_10340	ELU_7528, ELU_31213, ELU_43573, ELU_7530
OG0005146	HER_11256	ELU_31236
OG0005147	HER_11325	ELU_31289
OG0005148	HER_11354	ELU_31317
OG0005149	HER_11371	ELU_31321
OG0005149	HER_11370	ELU_31323
OG0005151	HER_11397	ELU_31356, ELU_31364
OG0005152	HER_30403	ELU_40856, ELU_314
OG0005153	HER_11484	ELU_31412, ELU_31411
OG0005154	HER_11064, HER_11058	ELU_31429
OG0005156	HER_45992	ELU_7610, ELU_3144, ELU_7608
OG0005157	HER_11086	ELU_31466, ELU_31469
OG0005158	HER_11091	ELU_31486
OG0005159	HER_11217	ELU_7301, ELU_31592
OG0005160	HER_11224	ELU_31603
OG0005161	HER_27275	ELU_3161, ELU_3166
OG0005162	HER_11581	ELU_31618
OG0005163	HER_27279	ELU_3165
OG0005164	HER_11517	ELU_31685
OG0005165	HER_11049	ELU_31692, ELU_31689
OG0005166	HER_9853, HER_9637	ELU_31697, ELU_31696
OG0005167	HER_9643	ELU_31703
OG0005168	HER_11640	ELU_31742
OG0005169	HER_10260	ELU_31819, ELU_52204, ELU_31814
OG0005170	HER_11679	ELU_31843
OG0005170	HER_11678	ELU_31845
OG0005171	HER_11686	ELU_31851, ELU_31849
OG0005172	HER_9780	ELU_31885
OG0005173	HER_9792	ELU_31908
OG0005174	HER_9810	ELU_31910
OG0005175	HER_2538, HER_24538, HER_45226	ELU_31921
OG0005176	HER_19037	ELU_31980, ELU_49491
OG0005177	HER_23798, HER_23797	ELU_42577, ELU_32000
OG0005178	HER_36531	ELU_32045, ELU_32052
OG0005181	HER_18544	ELU_50051, ELU_50058, ELU_32162
OG0005182	HER_34056	ELU_32167
OG0005183	HER_44819, HER_44822	ELU_3221, ELU_3219
OG0005184	HER_23717	ELU_46848, ELU_32208, ELU_46840, ELU_46845
OG0005186	HER_7882	ELU_383, ELU_575, ELU_32258, ELU_32256
OG0005187	HER_39874, HER_39863, HER_39873, HER_39864	ELU_32364, ELU_32368
OG0005188	HER_3051	ELU_44054
OG0005189	HER_3177, HER_3179, HER_3139	ELU_38294, ELU_32501
OG0005190	HER_27874	ELU_32521, ELU_32519
OG0005191	HER_38191	ELU_32601, ELU_32608, ELU_32609, ELU_32610
OG0005192	HER_39803	ELU_42663, ELU_3263, ELU_947, ELU_3265
OG0005193	HER_26331	ELU_32667, ELU_32660
OG0005194	HER_40536	ELU_35158, ELU_35167
OG0005195	HER_890	ELU_33392
OG0005196	HER_30066	ELU_40227, ELU_40221, ELU_32831
OG0005197	HER_26658	ELU_32835, ELU_4802, ELU_4800
OG0005198	HER_534	ELU_32868
OG0005199	HER_178	ELU_33043
OG0005200	HER_628, HER_618	ELU_33059
OG0005201	HER_634, HER_624	ELU_33066, ELU_33069, ELU_33065
OG0005202	HER_691, HER_674	ELU_33097
OG0005203	HER_683, HER_699	ELU_33099, ELU_33100
OG0005204	HER_719	ELU_33115
OG0005204	HER_721, HER_720	ELU_33116
OG0005205	HER_758	ELU_33143
OG0005206	HER_288	ELU_33192
OG0005207	HER_871	ELU_33399, ELU_33400
OG0005208	HER_39022	ELU_46648, ELU_33413
OG0005209	HER_1013	ELU_33442
OG0005210	HER_1062	ELU_3841, ELU_3847, ELU_33490
OG0005211	HER_1093	ELU_33519
OG0005212	HER_1096, HER_1099	ELU_33526, ELU_33523
OG0005213	HER_1313	ELU_33719
OG0005214	HER_1355, HER_1354	ELU_33738
OG0005215	HER_1366, HER_1363, HER_1364, HER_1365	ELU_33743
OG0005216	HER_1368	ELU_33747
OG0005217	HER_1534	ELU_37226, ELU_33770
OG0005218	HER_1504	ELU_33821
OG0005219	HER_1380	ELU_33871
OG0005220	HER_1424	ELU_33888
OG0005221	HER_47291	ELU_3394, ELU_46969
OG0005222	HER_1631	ELU_33969
OG0005223	HER_2658, HER_2655	ELU_34, ELU_38250
OG0005224	HER_41899	ELU_47143, ELU_47135, ELU_340
OG0005225	HER_1660	ELU_34008
OG0005226	HER_1723	ELU_34040, ELU_51600, ELU_40538, ELU_40537
OG0005227	HER_1771, HER_1758	ELU_34067, ELU_34071
OG0005228	HER_1760, HER_1773	ELU_34075, ELU_34069
OG0005229	HER_1898	ELU_34143
OG0005230	HER_1918, HER_1939	ELU_34146
OG0005231	HER_1946, HER_1927	ELU_34152
OG0005232	HER_1951	ELU_34157
OG0005233	HER_2175	ELU_34256
OG0005234	HER_2292, HER_2305	ELU_34334
OG0005235	HER_2369, HER_2359, HER_2370	ELU_34379
OG0005236	HER_2381, HER_2366	ELU_34383
OG0005237	HER_2402, HER_2403	ELU_34403, ELU_34399
OG0005238	HER_2404	ELU_34404
OG0005239	HER_2416	ELU_34419
OG0005240	HER_2433, HER_2444, HER_2454	ELU_34424
OG0005241	HER_2468	ELU_34446, ELU_34435
OG0005242	HER_2476	ELU_34455, ELU_34454
OG0005243	HER_2519, HER_2517	ELU_34474
OG0005243	HER_2518	ELU_34476
OG0005244	HER_2522	ELU_34481, ELU_46457
OG0005245	HER_2651	ELU_34492
OG0005246	HER_13923	ELU_3471, ELU_3470
OG0005247	HER_49245	ELU_50462, ELU_34714, ELU_34713, ELU_50464
OG0005248	HER_18471, HER_18465	ELU_34796, ELU_49825
OG0005249	HER_18449, HER_18441	ELU_34797, ELU_49826
OG0005250	HER_407	ELU_34858
OG0005251	HER_9736	ELU_34901, ELU_53838
OG0005252	HER_9722, HER_9735	ELU_34906, ELU_53843
OG0005253	HER_17436	ELU_34950, ELU_48864, ELU_48877
OG0005254	HER_37146	ELU_34953, ELU_34967
OG0005255	HER_35881, HER_27138, HER_15387	ELU_51226, ELU_4888
OG0005256	HER_33364	ELU_35032, ELU_36795
OG0005257	HER_40540	ELU_35161
OG0005259	HER_23643	ELU_35306
OG0005260	HER_32376, HER_32353	ELU_35357, ELU_35354
OG0005261	HER_21513, HER_5419	ELU_35363, ELU_38874, ELU_39388
OG0005262	HER_31998	ELU_51260, ELU_35461
OG0005263	HER_31721	ELU_35468
OG0005264	HER_32065, HER_32019	ELU_35480
OG0005265	HER_32300	ELU_35502, ELU_44701
OG0005266	HER_32773, HER_32780	ELU_35573, ELU_35574
OG0005267	HER_46941	ELU_35580, ELU_35581, ELU_35585
OG0005268	HER_46938	ELU_35582, ELU_35586, ELU_35584
OG0005269	HER_33400	ELU_35599
OG0005270	HER_39028	ELU_35607
OG0005271	HER_35801, HER_36718, HER_611, HER_14740	ELU_35615
OG0005272	HER_32723	ELU_51584, ELU_35639, ELU_51587
OG0005273	HER_23673	ELU_35641
OG0005274	HER_32724	ELU_35645, ELU_35650, ELU_35643
OG0005275	HER_25731	ELU_51545
OG0005275	HER_26175	ELU_35681
OG0005276	HER_17956	ELU_48232, ELU_9632, ELU_43052, ELU_43051, ELU_35690, ELU_35688, ELU_35687
OG0005277	HER_32592	ELU_35706
OG0005278	HER_32606	ELU_35725
OG0005279	HER_32622	ELU_35737, ELU_35739
OG0005280	HER_32626	ELU_35743
OG0005282	HER_33501	ELU_35830
OG0005283	HER_32803	ELU_35897
OG0005284	HER_32819	ELU_35917
OG0005285	HER_33603	ELU_35937
OG0005286	HER_33629	ELU_35950
OG0005287	HER_33113, HER_33121, HER_33112	ELU_35981, ELU_35980
OG0005288	HER_33088, HER_32925	ELU_36060, ELU_35988
OG0005289	HER_32933, HER_32936	ELU_36054, ELU_36048, ELU_36051, ELU_36055
OG0005290	HER_33728	ELU_36096
OG0005291	HER_20546, HER_20542	ELU_36143, ELU_3948, ELU_39643, ELU_3946, ELU_3949, ELU_36142
OG0005292	HER_33824	ELU_36149
OG0005293	HER_33756	ELU_36161
OG0005294	HER_33901, HER_33914	ELU_36253
OG0005295	HER_33921, HER_33920	ELU_36263, ELU_36265
OG0005296	HER_48233, HER_48224	ELU_36274, ELU_36278
OG0005297	HER_45647	ELU_36299, ELU_36306
OG0005298	HER_33650	ELU_46738, ELU_36534
OG0005299	HER_29378	ELU_46308, ELU_36606, ELU_5792
OG0005300	HER_1826	ELU_36683, ELU_36678
OG0005301	HER_1834	ELU_36689, ELU_36682
OG0005302	HER_30317	ELU_36703, ELU_36699
OG0005303	HER_22113	ELU_36754, ELU_4136, ELU_36755
OG0005304	HER_10262	ELU_36772
OG0005305	HER_42646, HER_42692	ELU_50767, ELU_50769, ELU_36820
OG0005306	HER_33833	ELU_3691, ELU_3689
OG0005307	HER_27832	ELU_36892, ELU_36904
OG0005308	HER_28291	ELU_36941, ELU_43084
OG0005309	HER_46282	ELU_37016
OG0005310	HER_46275	ELU_37019, ELU_37030
OG0005311	HER_18274	ELU_37124, ELU_37129
OG0005312	HER_5598, HER_5602	ELU_9967, ELU_3716
OG0005313	HER_13790	ELU_37236, ELU_37244
OG0005314	HER_13802	ELU_37246
OG0005315	HER_7829	ELU_37463, ELU_37465, ELU_37464
OG0005316	HER_5967	ELU_37566, ELU_37568, ELU_44122
OG0005317	HER_24127, HER_24124	ELU_37615, ELU_37622
OG0005318	HER_4529, HER_4467, HER_4528	ELU_37628, ELU_46186
OG0005319	HER_3196, HER_3214	ELU_37730
OG0005320	HER_3208, HER_3234	ELU_37741
OG0005321	HER_3307, HER_3328	ELU_37769
OG0005322	HER_3333, HER_3313	ELU_37774
OG0005323	HER_36573	ELU_3795, ELU_3785, ELU_50595
OG0005324	HER_3561, HER_3553	ELU_37864, ELU_37862
OG0005325	HER_3606, HER_3610	ELU_37875
OG0005326	HER_26699, HER_25196, HER_33467, HER_33466	ELU_37904, ELU_6753, ELU_52030
OG0005328	HER_3733, HER_3734	ELU_37997
OG0005330	HER_3805	ELU_38063, ELU_38062
OG0005331	HER_3911	ELU_38147
OG0005332	HER_2909	ELU_38248
OG0005333	HER_2671, HER_2668	ELU_38256, ELU_38264
OG0005334	HER_2672	ELU_38265, ELU_38257
OG0005335	HER_3143	ELU_38310
OG0005335	HER_3109	ELU_38311, ELU_52754
OG0005336	HER_3000	ELU_38411
OG0005337	HER_49288, HER_49310	ELU_38414
OG0005338	HER_4033	ELU_38549, ELU_38552
OG0005339	HER_4048	ELU_38567, ELU_38562
OG0005340	HER_31157, HER_31106	ELU_38582, ELU_40248
OG0005341	HER_4103	ELU_38607, ELU_38606
OG0005342	HER_4106	ELU_38615, ELU_38611
OG0005343	HER_4173, HER_4163	ELU_38650
OG0005344	HER_4220, HER_4193	ELU_38656
OG0005345	HER_4254	ELU_38706
OG0005346	HER_4522, HER_4465	ELU_38750, ELU_38752, ELU_46295
OG0005347	HER_4316	ELU_38797
OG0005348	HER_4305	ELU_38810, ELU_38806
OG0005349	HER_4431	ELU_44681, ELU_52657, ELU_43423, ELU_38838
OG0005350	HER_4448, HER_4506	ELU_38844
OG0005351	HER_3476, HER_3538, HER_4299	ELU_38897
OG0005352	HER_4393	ELU_38912, ELU_38910, ELU_38911
OG0005353	HER_4389	ELU_38929
OG0005354	HER_4385	ELU_38933
OG0005355	HER_4355	ELU_38995
OG0005356	HER_4351	ELU_38998, ELU_38997
OG0005357	HER_30862, HER_30861	ELU_39020
OG0005358	HER_5078	ELU_39127, ELU_39126
OG0005359	HER_5163	ELU_39178
OG0005360	HER_4877, HER_4867	ELU_39269
OG0005361	HER_5368, HER_5324	ELU_39301, ELU_39279
OG0005362	HER_5397, HER_5293	ELU_39286
OG0005363	HER_4767, HER_4771, HER_4786	ELU_39396, ELU_39398, ELU_39399
OG0005364	HER_4808, HER_4774	ELU_39405
OG0005365	HER_4772	ELU_39407
OG0005365	HER_4810	ELU_39408
OG0005366	HER_35918, HER_35903	ELU_39424, ELU_39431, ELU_8925
OG0005367	HER_35913, HER_35901	ELU_39426, ELU_39429
OG0005368	HER_44016	ELU_50401, ELU_39447, ELU_50400, ELU_39446
OG0005369	HER_827	ELU_39476, ELU_39483
OG0005370	HER_16783	ELU_39655, ELU_39651
OG0005371	HER_30212, HER_30209	ELU_39681
OG0005372	HER_30196	ELU_39692
OG0005373	HER_29663	ELU_39696
OG0005374	HER_29665, HER_29664	ELU_39697
OG0005375	HER_2864	ELU_39714
OG0005376	HER_2861	ELU_4247, ELU_39715, ELU_39722
OG0005377	HER_2860	ELU_4246, ELU_39724
OG0005378	HER_29725, HER_29718	ELU_39743
OG0005379	HER_29738, HER_29750, HER_29765	ELU_39760, ELU_39761, ELU_39758
OG0005380	HER_29788	ELU_39792
OG0005381	HER_29861	ELU_46694, ELU_39844, ELU_46691
OG0005382	HER_29862	ELU_46692, ELU_39845, ELU_46695
OG0005383	HER_29931	ELU_39865, ELU_39870
OG0005384	HER_29932	ELU_39866, ELU_39869
OG0005385	HER_29928	ELU_39871
OG0005386	HER_29883, HER_29894	ELU_39881
OG0005387	HER_29868	ELU_39892
OG0005388	HER_29933	ELU_39895
OG0005389	HER_29978	ELU_39931, ELU_50209, ELU_49224
OG0005390	HER_30007, HER_30013, HER_30015	ELU_39943
OG0005391	HER_30040	ELU_39957, ELU_39959, ELU_39948
OG0005392	HER_29439	ELU_40008
OG0005393	HER_29654	ELU_41460, ELU_40019
OG0005394	HER_29488	ELU_4047, ELU_40103
OG0005395	HER_29494	ELU_40110
OG0005396	HER_29440	ELU_40194, ELU_40146
OG0005397	HER_29501	ELU_40147, ELU_40193
OG0005398	HER_30167	ELU_40155, ELU_40157
OG0005399	HER_22572	ELU_41154, ELU_4020
OG0005400	HER_30086	ELU_40211, ELU_40210
OG0005401	HER_30085	ELU_40212
OG0005402	HER_30081	ELU_40215
OG0005403	HER_31096	ELU_41650, ELU_40271
OG0005404	HER_31054	ELU_40340, ELU_40339
OG0005405	HER_31004	ELU_40360, ELU_40356
OG0005406	HER_30968, HER_30961	ELU_40391
OG0005408	HER_30289	ELU_40547, ELU_40545
OG0005409	HER_30655	ELU_40582, ELU_40585, ELU_46928
OG0005410	HER_30720	ELU_40665, ELU_40662, ELU_40657
OG0005411	HER_30723	ELU_40673, ELU_40675, ELU_40668, ELU_40674
OG0005412	HER_30782	ELU_40756, ELU_489, ELU_40753
OG0005413	HER_30785	ELU_40757, ELU_40754
OG0005414	HER_30810, HER_30806	ELU_40798, ELU_40796
OG0005415	HER_30815, HER_30823	ELU_40803
OG0005416	HER_30393	ELU_40849
OG0005417	HER_30629	ELU_40881
OG0005418	HER_30554	ELU_40915
OG0005419	HER_30524	ELU_40939
OG0005420	HER_30517	ELU_40944
OG0005421	HER_30439	ELU_40968
OG0005422	HER_30423, HER_30434	ELU_40976, ELU_40977
OG0005423	HER_31286	ELU_41037
OG0005424	HER_31335	ELU_41055
OG0005425	HER_31332	ELU_41090, ELU_41084
OG0005426	HER_43919	ELU_4112, ELU_4117
OG0005427	HER_37240, HER_37258, HER_37261	ELU_50475, ELU_52847, ELU_4134
OG0005428	HER_30125	ELU_41395, ELU_41401
OG0005429	HER_37160	ELU_41498, ELU_41500, ELU_41499, ELU_41508, ELU_41509
OG0005430	HER_1578	ELU_427, ELU_415
OG0005431	HER_20422	ELU_41602, ELU_41599
OG0005432	HER_20411, HER_20418	ELU_41603, ELU_41607
OG0005433	HER_25062, HER_25047	ELU_41743
OG0005434	HER_25128	ELU_41759
OG0005435	HER_1579	ELU_429, ELU_418, ELU_419
OG0005437	HER_25248, HER_25249	ELU_41826
OG0005438	HER_24948	ELU_41953
OG0005439	HER_24962	ELU_41958
OG0005440	HER_24830, HER_24843	ELU_41972
OG0005441	HER_24814	ELU_41994, ELU_41997
OG0005442	HER_24772	ELU_42012, ELU_42013, ELU_42011, ELU_42009
OG0005443	HER_24390	ELU_42149, ELU_42144
OG0005444	HER_24303, HER_24393	ELU_42158
OG0005445	HER_24403, HER_24406	ELU_42163
OG0005446	HER_24466, HER_24446	ELU_42188
OG0005447	HER_24485	ELU_42214, ELU_42208, ELU_42205
OG0005448	HER_24493	ELU_44527, ELU_42227, ELU_42223
OG0005449	HER_24585, HER_49041	ELU_42277
OG0005450	HER_24136	ELU_42350
OG0005451	HER_24166	ELU_42360
OG0005451	HER_24164	ELU_42358
OG0005452	HER_23651, HER_23650	ELU_42393, ELU_42397
OG0005453	HER_23864	ELU_42436, ELU_42435
OG0005454	HER_23862	ELU_42438, ELU_42439
OG0005455	HER_23841	ELU_42465
OG0005456	HER_23770	ELU_42536, ELU_42535, ELU_42544
OG0005457	HER_23783	ELU_42562
OG0005458	HER_23806	ELU_42591
OG0005459	HER_23732	ELU_42616, ELU_42638, ELU_42637
OG0005460	HER_24219, HER_24213, HER_24220, HER_24212	ELU_42688
OG0005461	HER_24224	ELU_42695, ELU_42692, ELU_42691
OG0005462	HER_24226	ELU_42694, ELU_42696
OG0005463	HER_24261	ELU_42736
OG0005464	HER_24263	ELU_42737
OG0005465	HER_24286	ELU_42753
OG0005466	HER_23952, HER_23954	ELU_42839
OG0005467	HER_48084	ELU_54150, ELU_54151, ELU_4284, ELU_54149
OG0005468	HER_23979	ELU_42878
OG0005469	HER_27315	ELU_4294, ELU_4298
OG0005470	HER_24006	ELU_42982, ELU_42980
OG0005471	HER_40966	ELU_43029, ELU_50808, ELU_50806, ELU_50812
OG0005472	HER_35434	ELU_43056, ELU_43059
OG0005473	HER_33701	ELU_43105, ELU_43109, ELU_43106
OG0005474	HER_9368	ELU_43218, ELU_43216
OG0005476	HER_33197	ELU_43284, ELU_43285
OG0005477	HER_36059	ELU_9102, ELU_43417
OG0005478	HER_4430, HER_4911	ELU_43424, ELU_51322
OG0005479	HER_5471, HER_5458	ELU_43470, ELU_43471
OG0005481	HER_28919, HER_28906	ELU_43682, ELU_43680
OG0005482	HER_1106	ELU_43734, ELU_43737
OG0005483	HER_45862	ELU_43793, ELU_43784
OG0005484	HER_36685	ELU_9250, ELU_44158, ELU_9251
OG0005485	HER_36602	ELU_9386, ELU_44216
OG0005486	HER_30366	ELU_44227, ELU_44237
OG0005487	HER_38945	ELU_44242
OG0005487	HER_38944, HER_38943	ELU_44250, ELU_44243
OG0005488	HER_7513, HER_40194	ELU_8249, ELU_4432
OG0005488	HER_602	ELU_8239
OG0005489	HER_22761	ELU_44362, ELU_44359
OG0005490	HER_23923, HER_41607, HER_27342	ELU_4442
OG0005491	HER_41879	ELU_46614, ELU_748, ELU_7316, ELU_44465, ELU_50838, ELU_52930, ELU_52518
OG0005492	HER_42754, HER_42708	ELU_44475
OG0005493	HER_43463, HER_43467	ELU_44549
OG0005494	HER_43415	ELU_44551
OG0005495	HER_43412	ELU_44558, ELU_44557
OG0005496	HER_43410	ELU_44564, ELU_44561
OG0005497	HER_26924	ELU_4468
OG0005498	HER_33534	ELU_44712, ELU_44717
