Orthogroup	H_tub.longestprot	E_luc.longestprot
OG0007525	HTU_13842	ELU_40233
OG0007526	HTU_13835	ELU_40241
OG0007527	HTU_14728, HTU_14760	ELU_40258
OG0007528	HTU_14649, HTU_14645, HTU_14650	ELU_40283
OG0007529	HTU_14656	ELU_40290, ELU_40291
OG0007530	HTU_14687	ELU_40343
OG0007531	HTU_14610	ELU_40372
OG0007532	HTU_14587	ELU_40407
OG0007533	HTU_13483, HTU_13359	ELU_4041, ELU_4050
OG0007534	HTU_14577	ELU_40419
OG0007535	HTU_14566	ELU_40435
OG0007536	HTU_14558	ELU_40452
OG0007537	HTU_14099	ELU_40464
OG0007538	HTU_14090	ELU_40466, ELU_40468
OG0007539	HTU_14070	ELU_40522, ELU_40521
OG0007540	HTU_14051	ELU_40543, ELU_40542, ELU_40541
OG0007541	HTU_14037, HTU_14052	ELU_40544
OG0007542	HTU_14056	ELU_40571, ELU_40568
OG0007543	HTU_14336, HTU_14346	ELU_40616
OG0007544	HTU_14417, HTU_14419	ELU_40651
OG0007545	HTU_14467	ELU_40713
OG0007546	HTU_14476	ELU_40728, ELU_40731
OG0007547	HTU_14489	ELU_40763, ELU_40762
OG0007548	HTU_14491	ELU_40765, ELU_40767
OG0007549	HTU_24988, HTU_35390	ELU_40777
OG0007550	HTU_14502	ELU_40788, ELU_40789
OG0007551	HTU_14504	ELU_40799
OG0007552	HTU_14505	ELU_40800
OG0007553	HTU_14506	ELU_40801
OG0007554	HTU_14510	ELU_40805
OG0007555	HTU_14515	ELU_40809
OG0007556	HTU_14131	ELU_40844, ELU_40841
OG0007557	HTU_14331, HTU_14342	ELU_40882
OG0007558	HTU_14328	ELU_40888
OG0007559	HTU_14327	ELU_40889
OG0007560	HTU_14326	ELU_40890
OG0007561	HTU_14324	ELU_40896, ELU_40891
OG0007562	HTU_14318	ELU_40903
OG0007563	HTU_14282, HTU_14264	ELU_40940, ELU_40936
OG0007564	HTU_14278	ELU_40942, ELU_40943
OG0007565	HTU_14204, HTU_14169	ELU_40975, ELU_40972
OG0007566	HTU_14396	ELU_40983
OG0007567	HTU_14392	ELU_40986
OG0007568	HTU_14384	ELU_40991
OG0007569	HTU_14813	ELU_41019, ELU_41020
OG0007570	HTU_14808	ELU_41026, ELU_41024
OG0007571	HTU_14831	ELU_41052
OG0007572	HTU_14830	ELU_41053
OG0007573	HTU_14822, HTU_14844	ELU_41085, ELU_41091
OG0007574	HTU_25654	ELU_41152, ELU_50923
OG0007575	HTU_25653	ELU_41153
OG0007577	HTU_5004	ELU_41373, ELU_5833, ELU_5831
OG0007578	HTU_13895	ELU_9914, ELU_41397, ELU_9917, ELU_43487
OG0007579	HTU_23450	ELU_41435, ELU_41429, ELU_41438
OG0007580	HTU_23448	ELU_41431, ELU_41433
OG0007581	HTU_31095	ELU_41543, ELU_41549
OG0007582	HTU_31092	ELU_41552, ELU_41547
OG0007583	HTU_18086	ELU_41604, ELU_41608
OG0007584	HTU_9008, HTU_7628	ELU_41655, ELU_41653
OG0007585	HTU_24181	ELU_41734
OG0007586	HTU_24176, HTU_24324	ELU_41735
OG0007587	HTU_24230	ELU_41763
OG0007588	HTU_24250	ELU_41795, ELU_41798
OG0007589	HTU_34396	ELU_4187, ELU_47325, ELU_4192
OG0007590	HTU_24162	ELU_41903
OG0007591	HTU_24063	ELU_41905
OG0007592	HTU_34400	ELU_4191, ELU_4196
OG0007593	HTU_24084	ELU_41928, ELU_41922, ELU_41930
OG0007594	HTU_24093	ELU_41948, ELU_41950
OG0007595	HTU_24100, HTU_24094, HTU_24096	ELU_41951
OG0007596	HTU_24297	ELU_41967
OG0007597	HTU_24299	ELU_41968
OG0007598	HTU_24026	ELU_41991
OG0007599	HTU_24000, HTU_24001	ELU_42001
OG0007600	HTU_23998	ELU_42003, ELU_42006
OG0007601	HTU_23980	ELU_42027
OG0007602	HTU_23958	ELU_42034, ELU_42036, ELU_42033
OG0007603	HTU_30507	ELU_4209, ELU_4204
OG0007604	HTU_23603, HTU_23591	ELU_42053
OG0007605	HTU_23647	ELU_42098, ELU_42102
OG0007606	HTU_12396, HTU_12431	ELU_431, ELU_421
OG0007607	HTU_23666	ELU_42112, ELU_42117
OG0007608	HTU_23682	ELU_42131, ELU_42132
OG0007609	HTU_23712	ELU_42151
OG0007610	HTU_23757	ELU_42194
OG0007611	HTU_23764	ELU_42200
OG0007612	HTU_12320	ELU_4226, ELU_4222
OG0007613	HTU_24338, HTU_23807	ELU_42258
OG0007614	HTU_23808, HTU_24339	ELU_42263, ELU_42259
OG0007615	HTU_23814	ELU_42274, ELU_42271
OG0007616	HTU_15406	ELU_4242, ELU_4232
OG0007617	HTU_15405	ELU_4241, ELU_4233
OG0007618	HTU_23086	ELU_42382, ELU_42379
OG0007619	HTU_23115	ELU_42392
OG0007620	HTU_23222	ELU_42475, ELU_42471
OG0007621	HTU_23213	ELU_43815, ELU_42486
OG0007622	HTU_23069	ELU_42589, ELU_42588
OG0007623	HTU_12422, HTU_12388, HTU_12291	ELU_426
OG0007624	HTU_23051	ELU_42603, ELU_42602
OG0007625	HTU_23037	ELU_42614, ELU_42617
OG0007626	HTU_23021, HTU_22979, HTU_22970	ELU_42620
OG0007627	HTU_22982, HTU_23025	ELU_42623
OG0007628	HTU_23516	ELU_42686, ELU_44689
OG0007629	HTU_23517	ELU_42687
OG0007630	HTU_23533	ELU_42704, ELU_42706
OG0007632	HTU_23559	ELU_42742
OG0007633	HTU_23568	ELU_42750
OG0007634	HTU_23585, HTU_23586	ELU_42758
OG0007635	HTU_23309	ELU_42820
OG0007636	HTU_23326	ELU_42849
OG0007637	HTU_23336	ELU_42865, ELU_42866
OG0007638	HTU_23338	ELU_42868, ELU_42872
OG0007639	HTU_23353	ELU_42886
OG0007640	HTU_23417	ELU_42903, ELU_42913
OG0007641	HTU_23404	ELU_42930, ELU_42932
OG0007642	HTU_23391	ELU_42952
OG0007643	HTU_19823, HTU_19808	ELU_43005, ELU_43007
OG0007644	HTU_3605	ELU_4302, ELU_4307
OG0007645	HTU_7325	ELU_43104, ELU_43110
OG0007646	HTU_40938	ELU_43161, ELU_53405
OG0007647	HTU_40939	ELU_53404, ELU_43162
OG0007648	HTU_40942	ELU_53399, ELU_43165
OG0007649	HTU_8790	ELU_43219, ELU_43217
OG0007650	HTU_3612	ELU_4323, ELU_4322
OG0007651	HTU_18368	ELU_43261, ELU_45332
OG0007652	HTU_33325	ELU_43277, ELU_43275
OG0007653	HTU_27214	ELU_43328, ELU_48012, ELU_48015
OG0007654	HTU_29009	ELU_43399, ELU_43397
OG0007655	HTU_3550, HTU_3544	ELU_4345
OG0007656	HTU_16444	ELU_43549, ELU_43541
OG0007657	HTU_16439	ELU_43554, ELU_43551
OG0007658	HTU_37061, HTU_36897	ELU_43628
OG0007659	HTU_3591	ELU_4367, ELU_4372, ELU_4368
OG0007660	HTU_28192	ELU_49707
OG0007661	HTU_11320	ELU_4386
OG0007662	HTU_6428	ELU_43926, ELU_43924
OG0007663	HTU_7701	ELU_43964, ELU_43958
OG0007664	HTU_27366	ELU_43994
OG0007665	HTU_40901, HTU_40908	ELU_44051, ELU_44053
OG0007666	HTU_40900, HTU_40907	ELU_53398, ELU_44052
OG0007667	HTU_18098, HTU_18091	ELU_44167
OG0007668	HTU_14096	ELU_44226, ELU_44236
OG0007669	HTU_33526	ELU_51580, ELU_44252
OG0007670	HTU_37178, HTU_37143, HTU_37177, HTU_37141	ELU_44348, ELU_52799
OG0007671	HTU_14791, HTU_14741	ELU_44371, ELU_44369
OG0007672	HTU_21401, HTU_21407	ELU_44462, ELU_44463
OG0007673	HTU_13023	ELU_44483, ELU_44487
OG0007674	HTU_18869, HTU_19551, HTU_18890	ELU_44495, ELU_50194
OG0007675	HTU_18868, HTU_18889	ELU_44496, ELU_50193
OG0007676	HTU_18867, HTU_18888	ELU_44500, ELU_44498
OG0007677	HTU_23776	ELU_44529, ELU_44524
OG0007678	HTU_19904	ELU_44581, ELU_44575
OG0007679	HTU_19909, HTU_19920, HTU_19906	ELU_44578
OG0007680	HTU_20537	ELU_44611
OG0007682	HTU_6979	ELU_44711, ELU_44716
OG0007683	HTU_3250, HTU_3252, HTU_3251	ELU_4477
OG0007684	HTU_25710	ELU_44779, ELU_44776
OG0007685	HTU_19545	ELU_44783
OG0007686	HTU_3608	ELU_44800
OG0007686	HTU_6439	ELU_44797, ELU_44799
OG0007687	HTU_17915	ELU_44876
OG0007688	HTU_3210, HTU_3223	ELU_4489
OG0007689	HTU_17907	ELU_44891, ELU_44901
OG0007690	HTU_17880, HTU_17875	ELU_44923
OG0007691	HTU_17736, HTU_17956	ELU_44947, ELU_44948
OG0007692	HTU_17742, HTU_17960	ELU_44952, ELU_44957
OG0007693	HTU_17974	ELU_44978
OG0007694	HTU_17989	ELU_44997, ELU_44993, ELU_44988
OG0007695	HTU_17991	ELU_44995, ELU_45000
OG0007696	HTU_17990	ELU_44996, ELU_44999
OG0007697	HTU_17992	ELU_45001
OG0007698	HTU_18003	ELU_45006
OG0007699	HTU_18009	ELU_45014
OG0007700	HTU_18075	ELU_45018, ELU_45016, ELU_45015
OG0007701	HTU_18156, HTU_18159	ELU_45078
OG0007702	HTU_18163, HTU_18160	ELU_45081
OG0007703	HTU_18182, HTU_18203	ELU_45086
OG0007704	HTU_18227, HTU_18192	ELU_45109
OG0007705	HTU_18191, HTU_18228	ELU_45110
OG0007706	HTU_18328	ELU_45137
OG0007707	HTU_18059	ELU_45211, ELU_45209
OG0007708	HTU_18338	ELU_45215
OG0007709	HTU_18336	ELU_45216
OG0007710	HTU_18331	ELU_45225
OG0007711	HTU_18277, HTU_18261	ELU_45245
OG0007712	HTU_18301	ELU_45295
OG0007713	HTU_18369	ELU_45333
OG0007714	HTU_18371	ELU_45335
OG0007715	HTU_18384	ELU_45349
OG0007716	HTU_18387	ELU_45352
OG0007717	HTU_18391	ELU_45356
OG0007718	HTU_18393	ELU_45358, ELU_45359
OG0007719	HTU_18453	ELU_45394, ELU_45383
OG0007720	HTU_18462, HTU_18478	ELU_45400
OG0007721	HTU_18508	ELU_45408
OG0007722	HTU_18531	ELU_45440
OG0007723	HTU_18549	ELU_45457
OG0007724	HTU_18609	ELU_45465, ELU_45463
OG0007725	HTU_18635	ELU_45471
OG0007726	HTU_18630	ELU_45475
OG0007727	HTU_18626	ELU_45479
OG0007728	HTU_18616	ELU_45488, ELU_45486
OG0007729	HTU_18646, HTU_18645	ELU_45497
OG0007730	HTU_3141	ELU_4551
OG0007731	HTU_18553	ELU_45551
OG0007732	HTU_18601	ELU_45556, ELU_45558
OG0007733	HTU_18600	ELU_45559
OG0007734	HTU_17669, HTU_17668	ELU_45597
OG0007735	HTU_17664	ELU_45603
OG0007736	HTU_17643	ELU_45615, ELU_45616
OG0007737	HTU_17628	ELU_45626
OG0007738	HTU_17274	ELU_45640, ELU_45642
OG0007739	HTU_17330	ELU_45662, ELU_45678, ELU_45646, ELU_45676
OG0007740	HTU_17299, HTU_17316	ELU_45665
OG0007741	HTU_17260, HTU_17247	ELU_45674
OG0007742	HTU_17329	ELU_45675
OG0007743	HTU_17346	ELU_45706
OG0007744	HTU_17347	ELU_45707
OG0007745	HTU_17361	ELU_45728
OG0007746	HTU_17362	ELU_45730
OG0007747	HTU_17365	ELU_45732
OG0007748	HTU_17378	ELU_45747
OG0007749	HTU_17384	ELU_45755
OG0007750	HTU_17385	ELU_45756
OG0007751	HTU_17389	ELU_45763, ELU_45767
OG0007752	HTU_17391	ELU_45765
OG0007753	HTU_17401	ELU_45778, ELU_52809
OG0007754	HTU_17478	ELU_45791
OG0007755	HTU_17443	ELU_45818
OG0007756	HTU_17433, HTU_17439	ELU_45821
OG0007757	HTU_17413	ELU_45841, ELU_45836
OG0007758	HTU_17774, HTU_17778	ELU_45855, ELU_7233
OG0007759	HTU_17773, HTU_17779	ELU_7232, ELU_45856
OG0007760	HTU_17797	ELU_45919
OG0007761	HTU_33112, HTU_17829	ELU_45935
OG0007762	HTU_17832, HTU_17831	ELU_45938
OG0007763	HTU_17843, HTU_17860, HTU_24379	ELU_45940
OG0007764	HTU_17849	ELU_45951
OG0007765	HTU_36542	ELU_4923, ELU_9949, ELU_45956
OG0007766	HTU_17525	ELU_45960
OG0007767	HTU_17526	ELU_45961
OG0007768	HTU_17556	ELU_45988
OG0007769	HTU_17559	ELU_45990
OG0007770	HTU_17581	ELU_46022
OG0007771	HTU_17591	ELU_46032
OG0007772	HTU_3067	ELU_4607
OG0007773	HTU_17251, HTU_17263	ELU_46076
OG0007774	HTU_17280	ELU_46077
OG0007775	HTU_17281	ELU_46078
OG0007776	HTU_17286	ELU_46098, ELU_46089, ELU_46084, ELU_46100
OG0007777	HTU_17294	ELU_46106
OG0007778	HTU_17517, HTU_17518	ELU_46119
OG0007779	HTU_17508	ELU_46138, ELU_46140
OG0007780	HTU_3057	ELU_4616
OG0007781	HTU_3056	ELU_4617
OG0007783	HTU_35501	ELU_46272, ELU_46270
OG0007784	HTU_39042	ELU_46291, ELU_46289, ELU_46290, ELU_46292, ELU_47104
OG0007785	HTU_5203	ELU_46309, ELU_7332, ELU_5793
OG0007786	HTU_3401	ELU_4636
OG0007787	HTU_830, HTU_1293	ELU_46451, ELU_46448
OG0007788	HTU_22662, HTU_22660	ELU_46470
OG0007789	HTU_14376	ELU_51120, ELU_46504
OG0007790	HTU_3423	ELU_4660
OG0007791	HTU_29233	ELU_46646, ELU_46649
OG0007792	HTU_12036	ELU_46731, ELU_46728
OG0007793	HTU_26922	ELU_49204, ELU_46736
OG0007794	HTU_23357	ELU_46789, ELU_46787
OG0007795	HTU_37031	ELU_46796, ELU_46798
OG0007796	HTU_41501	ELU_46925, ELU_53419
OG0007797	HTU_35476	ELU_46945, ELU_46952
OG0007798	HTU_29585	ELU_47119, ELU_47115
OG0007799	HTU_29584	ELU_47121, ELU_47116
OG0007800	HTU_38056	ELU_47136, ELU_47142
OG0007801	HTU_35866	ELU_47212, ELU_47203
OG0007802	HTU_4532, HTU_4526	ELU_47215, ELU_47218
OG0007803	HTU_39414, HTU_39383	ELU_47317, ELU_47321
OG0007804	HTU_9707	ELU_47342, ELU_7459
OG0007805	HTU_29429	ELU_47356, ELU_47361
OG0007806	HTU_24748	ELU_47556, ELU_47559
OG0007807	HTU_12433, HTU_12397	ELU_47702, ELU_47714
OG0007808	HTU_12398, HTU_12434	ELU_47703, ELU_47713
OG0007809	HTU_12399, HTU_12435	ELU_47712, ELU_47704
OG0007810	HTU_12400, HTU_12436	ELU_47711, ELU_47705
OG0007811	HTU_28684	ELU_47732
OG0007812	HTU_2273, HTU_2288	ELU_4774
OG0007813	HTU_28668, HTU_28666	ELU_47751
OG0007814	HTU_28653	ELU_47758, ELU_47760, ELU_52694
OG0007815	HTU_17337, HTU_28630	ELU_47773
OG0007816	HTU_28634	ELU_47778
OG0007817	HTU_28637	ELU_47781, ELU_47782
OG0007818	HTU_28642	ELU_47787
OG0007819	HTU_28604	ELU_47820
OG0007820	HTU_28603	ELU_47821
OG0007821	HTU_28572	ELU_47857, ELU_47855
OG0007822	HTU_28571	ELU_47860
OG0007823	HTU_28568, HTU_28565	ELU_47866
OG0007824	HTU_28560	ELU_47872, ELU_47869
OG0007825	HTU_2267, HTU_2284	ELU_4791, ELU_4788
OG0007826	HTU_28545	ELU_47892
OG0007827	HTU_28537	ELU_47905
OG0007828	HTU_28533	ELU_47909
OG0007829	HTU_28516	ELU_47964, ELU_47970
OG0007830	HTU_28521	ELU_47975
OG0007831	HTU_27190	ELU_47990, ELU_47989
OG0007832	HTU_27192, HTU_27193	ELU_47993
OG0007833	HTU_27207	ELU_48006
OG0007834	HTU_27213	ELU_48011, ELU_48018
OG0007835	HTU_27544	ELU_52020, ELU_48024
OG0007836	HTU_27547	ELU_48029
OG0007837	HTU_27383	ELU_48054
OG0007838	HTU_27374	ELU_48063
OG0007839	HTU_27367	ELU_48066
OG0007840	HTU_27292	ELU_48069
OG0007841	HTU_27324, HTU_27314	ELU_48112
OG0007842	HTU_27339	ELU_48131, ELU_48134
OG0007843	HTU_28324	ELU_48180
OG0007844	HTU_28310	ELU_48192, ELU_48193
OG0007845	HTU_27526	ELU_48208
OG0007846	HTU_27520	ELU_48215
OG0007846	HTU_27522	ELU_48213
OG0007847	HTU_27483	ELU_48244
OG0007848	HTU_27480	ELU_48250, ELU_48255
OG0007849	HTU_27414	ELU_48324, ELU_48323
OG0007850	HTU_27556, HTU_26587	ELU_48344
OG0007851	HTU_26583	ELU_48364
OG0007852	HTU_27573, HTU_27568	ELU_48389
OG0007853	HTU_27591	ELU_48408
OG0007854	HTU_27595	ELU_48418
OG0007855	HTU_27632	ELU_48458, ELU_48465
OG0007856	HTU_3690	ELU_4848
OG0007857	HTU_27649	ELU_48486
OG0007858	HTU_27650	ELU_48489
OG0007859	HTU_27676	ELU_48538
OG0007859	HTU_27677	ELU_48539
OG0007860	HTU_27680, HTU_27173	ELU_48542
OG0007861	HTU_27699	ELU_48557, ELU_5845, ELU_5844
OG0007862	HTU_3718	ELU_4860
OG0007863	HTU_27767	ELU_48630, ELU_48625, ELU_48627
OG0007864	HTU_27803, HTU_27790, HTU_27788	ELU_48648
OG0007865	HTU_27789, HTU_27802, HTU_27791	ELU_48649
OG0007866	HTU_27865, HTU_27867	ELU_48726
OG0007867	HTU_27927	ELU_48794
OG0007868	HTU_27948, HTU_27930	ELU_48806, ELU_48798
OG0007869	HTU_27937, HTU_27954	ELU_48823, ELU_48817
OG0007870	HTU_27971, HTU_27963, HTU_27970	ELU_48830
OG0007871	HTU_27974, HTU_27966	ELU_48837
OG0007872	HTU_28020	ELU_48894
OG0007873	HTU_28024, HTU_28023	ELU_48896
OG0007874	HTU_27235	ELU_48980
OG0007875	HTU_27043	ELU_49078
OG0007876	HTU_27037	ELU_49082
OG0007877	HTU_27149, HTU_27161	ELU_49103
OG0007878	HTU_27013	ELU_49118, ELU_49119
OG0007879	HTU_26962	ELU_49165
OG0007881	HTU_26953	ELU_49181
OG0007882	HTU_26946	ELU_49184
OG0007884	HTU_26923	ELU_49203
OG0007885	HTU_26920	ELU_49206
OG0007886	HTU_26908	ELU_49216
OG0007887	HTU_26894	ELU_49232
OG0007888	HTU_26890	ELU_49239
OG0007889	HTU_26871	ELU_49269, ELU_49268
OG0007890	HTU_26865	ELU_49274, ELU_49273
OG0007891	HTU_26955	ELU_49275
OG0007892	HTU_26861	ELU_49289
OG0007893	HTU_20093	ELU_494, ELU_493
OG0007894	HTU_28339, HTU_28345	ELU_49317
OG0007895	HTU_28341, HTU_28347	ELU_49319
OG0007896	HTU_28349	ELU_49321
OG0007897	HTU_28350	ELU_49322
OG0007898	HTU_28369	ELU_49348, ELU_49346
OG0007899	HTU_28376	ELU_49376
OG0007900	HTU_28379	ELU_49380
OG0007901	HTU_28432	ELU_49464
OG0007902	HTU_28447, HTU_28445	ELU_49474
OG0007903	HTU_27084	ELU_49536
OG0007903	HTU_27086	ELU_49537
OG0007904	HTU_27078	ELU_49557
OG0007905	HTU_28074	ELU_49566
OG0007906	HTU_28079	ELU_49576, ELU_49572
OG0007907	HTU_28697, HTU_28091, HTU_28699, HTU_28092	ELU_49596
OG0007908	HTU_28110	ELU_49616
OG0007909	HTU_28124, HTU_28122	ELU_49628
OG0007910	HTU_28127	ELU_49632, ELU_49635
OG0007911	HTU_28138	ELU_49667
OG0007912	HTU_28180	ELU_49683, ELU_49678
OG0007913	HTU_28171	ELU_49688
OG0007914	HTU_28182	ELU_49697, ELU_49695
OG0007915	HTU_28183	ELU_49698
OG0007916	HTU_28188	ELU_49706
OG0007917	HTU_28227	ELU_49732
OG0007918	HTU_28228	ELU_49733
OG0007919	HTU_28239	ELU_49745, ELU_49744
OG0007920	HTU_28253	ELU_49757, ELU_49755, ELU_49753
OG0007921	HTU_28275	ELU_49782
OG0007922	HTU_28287	ELU_49799
OG0007923	HTU_28291, HTU_28294	ELU_49804
OG0007924	HTU_26745	ELU_49868
OG0007925	HTU_26743	ELU_49874, ELU_49880, ELU_49881
OG0007926	HTU_26732	ELU_49901
OG0007927	HTU_2617	ELU_4999, ELU_4993
OG0007928	HTU_26686, HTU_26691	ELU_49959, ELU_49957
OG0007929	HTU_26690, HTU_26683	ELU_49960
OG0007930	HTU_26641	ELU_50015, ELU_50007, ELU_50008
OG0007931	HTU_26637	ELU_50024, ELU_50021
OG0007932	HTU_26636	ELU_50023, ELU_50026, ELU_50029
OG0007933	HTU_26635	ELU_50032, ELU_50027
OG0007934	HTU_26615	ELU_50061, ELU_50049
OG0007935	HTU_26613	ELU_50057, ELU_50052
OG0007936	HTU_2806	ELU_5021
OG0007937	HTU_22423	ELU_50229
OG0007938	HTU_2804	ELU_5024
OG0007939	HTU_2803	ELU_5026
OG0007940	HTU_41491	ELU_50327, ELU_53408
OG0007941	HTU_13876	ELU_50337, ELU_50338
OG0007943	HTU_9541	ELU_50387, ELU_50374
OG0007944	HTU_9083	ELU_50379, ELU_50381
OG0007945	HTU_7137	ELU_50630, ELU_50633
OG0007946	HTU_11772	ELU_50696
OG0007947	HTU_3980, HTU_3976	ELU_50719, ELU_6192
OG0007948	HTU_3977, HTU_3981	ELU_50722
OG0007949	HTU_2743	ELU_51992, ELU_5078, ELU_5077
OG0007950	HTU_6978	ELU_50847, ELU_50844
OG0007951	HTU_2763	ELU_5100
OG0007952	HTU_21848, HTU_21831, HTU_21849	ELU_51123, ELU_51122
OG0007953	HTU_37637	ELU_841, ELU_51211, ELU_843
OG0007954	HTU_3065	ELU_51301, ELU_51302
OG0007955	HTU_4016	ELU_51324, ELU_6380
OG0007956	HTU_18320	ELU_51435, ELU_51440
OG0007957	HTU_37632	ELU_51505, ELU_51509
OG0007958	HTU_5660	ELU_51629
OG0007959	HTU_8124	ELU_51733, ELU_51741
OG0007960	HTU_21844, HTU_21828	ELU_51746, ELU_51748
OG0007961	HTU_32957	ELU_51757, ELU_51758
OG0007962	HTU_35282	ELU_51799, ELU_51793, ELU_51792
OG0007963	HTU_11527	ELU_51815, ELU_51817
OG0007964	HTU_39373, HTU_39422	ELU_51859
OG0007965	HTU_41776	ELU_51912, ELU_54116, ELU_54117
OG0007966	HTU_2518	ELU_5197
OG0007967	HTU_22681	ELU_51997
OG0007968	HTU_22678	ELU_52000
OG0007969	HTU_16605	ELU_52032
OG0007970	HTU_13670	ELU_52050, ELU_52049, ELU_52041, ELU_52043
OG0007971	HTU_2452, HTU_2462	ELU_5227
OG0007972	HTU_13665	ELU_52302, ELU_52297
OG0007973	HTU_2442	ELU_5239, ELU_5240, ELU_5250
OG0007978	HTU_11417	ELU_52822
OG0007979	HTU_40738, HTU_40828	ELU_52900, ELU_52895
OG0007980	HTU_40298, HTU_40732	ELU_52909
OG0007981	HTU_40306, HTU_40719	ELU_52915
OG0007982	HTU_40718, HTU_40307	ELU_52916
OG0007983	HTU_40664	ELU_52954
OG0007984	HTU_2581	ELU_5296, ELU_632
OG0007986	HTU_40616, HTU_40554	ELU_53110
OG0007987	HTU_40597, HTU_40587	ELU_53113
OG0007988	HTU_2821	ELU_5316
OG0007989	HTU_2825	ELU_5320
OG0007990	HTU_40470, HTU_40450	ELU_53205, ELU_53202
OG0007991	HTU_40435	ELU_53216
OG0007992	HTU_40425	ELU_53229
OG0007993	HTU_2826	ELU_5323
OG0007994	HTU_40420	ELU_53232
OG0007995	HTU_40415, HTU_40319	ELU_53236
OG0007996	HTU_40366	ELU_53269, ELU_53261, ELU_53268
OG0007997	HTU_40355, HTU_40352	ELU_53278
OG0007998	HTU_2849, HTU_2828	ELU_5329
OG0007999	HTU_40334, HTU_40340, HTU_5442	ELU_53292
OG0008000	HTU_40336, HTU_5443, HTU_40342	ELU_53293
OG0008001	HTU_41080, HTU_41077	ELU_53309, ELU_53318
OG0008002	HTU_41073	ELU_53313, ELU_53312
OG0008003	HTU_40843, HTU_41049, HTU_40845	ELU_53345
OG0008004	HTU_40861	ELU_53352
OG0008005	HTU_40888	ELU_53380
OG0008006	HTU_40906, HTU_40899	ELU_53397, ELU_53394
OG0008007	HTU_16556, HTU_41495	ELU_53411
OG0008008	HTU_41506	ELU_53422
OG0008009	HTU_41512	ELU_53428
OG0008010	HTU_41539	ELU_53443
OG0008011	HTU_2881	ELU_5346
OG0008012	HTU_41561	ELU_53473
OG0008013	HTU_2890, HTU_2887	ELU_5350
OG0008014	HTU_41593	ELU_53513
OG0008015	HTU_41600, HTU_41649	ELU_53526, ELU_53524
OG0008016	HTU_41631	ELU_53552, ELU_53558
OG0008017	HTU_41640	ELU_53560
OG0008018	HTU_41641	ELU_53561
OG0008019	HTU_41644	ELU_53563
OG0008020	HTU_41889, HTU_41894, HTU_41869, HTU_41886	ELU_53599, ELU_53596
OG0008021	HTU_41867, HTU_41884	ELU_53603
OG0008022	HTU_41351	ELU_53630
OG0008023	HTU_41348	ELU_53641, ELU_53636
OG0008024	HTU_40748, HTU_40815	ELU_53650
OG0008025	HTU_40747, HTU_40816	ELU_53651
OG0008026	HTU_41315	ELU_53674
OG0008027	HTU_17600	ELU_53678
OG0008028	HTU_41306	ELU_53680
OG0008029	HTU_41297	ELU_53693, ELU_53690
OG0008030	HTU_41293	ELU_53698
OG0008031	HTU_41285, HTU_41289	ELU_53699
OG0008032	HTU_41281, HTU_41280	ELU_53701
OG0008033	HTU_2976, HTU_2916	ELU_5374
OG0008034	HTU_2974, HTU_2918	ELU_5377
OG0008035	HTU_41239	ELU_53780
OG0008036	HTU_40969, HTU_40974	ELU_53807
OG0008037	HTU_41223	ELU_53817
OG0008038	HTU_41199	ELU_53827
OG0008039	HTU_10785, HTU_10777	ELU_53837
OG0008040	HTU_41166	ELU_53871, ELU_53869
OG0008041	HTU_41144	ELU_53890
OG0008042	HTU_41142	ELU_53892
OG0008043	HTU_41134	ELU_53912
OG0008044	HTU_41130	ELU_53913
OG0008045	HTU_41113	ELU_53930
OG0008046	HTU_40997, HTU_41027, HTU_40998, HTU_41026	ELU_53960
OG0008047	HTU_41331	ELU_53977, ELU_53973, ELU_8349
OG0008048	HTU_40813, HTU_40750	ELU_53981
OG0008049	HTU_40755, HTU_40808	ELU_53988
OG0008050	HTU_40759, HTU_40804	ELU_53995
OG0008051	HTU_40769	ELU_54012
OG0008052	HTU_41727	ELU_54056
OG0008053	HTU_41783, HTU_41798	ELU_54128
OG0008054	HTU_41785, HTU_41796	ELU_54130, ELU_54154
OG0008055	HTU_41794	ELU_54132
OG0008056	HTU_41793	ELU_54133
OG0008057	HTU_41809	ELU_54143, ELU_54144
OG0008059	HTU_41795, HTU_41786	ELU_54153
OG0008060	HTU_41935, HTU_41471	ELU_54166, ELU_54163
OG0008061	HTU_41943, HTU_41478	ELU_54180
OG0008062	HTU_41435	ELU_54238
OG0008063	HTU_41369, HTU_41372	ELU_54259
OG0008064	HTU_41855	ELU_54308, ELU_54307
OG0008065	HTU_2549	ELU_550, ELU_546
OG0008066	HTU_2402	ELU_5499, ELU_5503, ELU_5501
OG0008067	HTU_2396	ELU_5511, ELU_5510
OG0008068	HTU_2389	ELU_5526
OG0008069	HTU_5955	ELU_5556, ELU_5555
OG0008070	HTU_15633	ELU_5580, ELU_5585
OG0008071	HTU_27180, HTU_27184	ELU_5605, ELU_5612
OG0008072	HTU_27183, HTU_27185	ELU_5608, ELU_5606
OG0008073	HTU_29631	ELU_5634
OG0008074	HTU_29629	ELU_5639, ELU_5636
OG0008075	HTU_29627	ELU_5638
OG0008076	HTU_4911, HTU_4991	ELU_5676, ELU_5680
OG0008077	HTU_4905, HTU_4908	ELU_5686
OG0008078	HTU_4903	ELU_5689
OG0008079	HTU_4902	ELU_5691
OG0008080	HTU_3850, HTU_4087	ELU_5731
OG0008081	HTU_5211	ELU_5821, ELU_5815
