Orthogroup	L_var.longestprot	H_ery.longestprot
OG0005745	LVA_28395	HER_28723
OG0005745	LVA_28336	HER_28713
OG0005746	LVA_28400, LVA_28339	HER_28756, HER_28729
OG0005747	LVA_28282, LVA_28219, LVA_28221	HER_28813
OG0005748	LVA_28283, LVA_28222	HER_28812
OG0005749	LVA_28329, LVA_28386, LVA_28385	HER_28799
OG0005750	LVA_28394, LVA_28335	HER_28792
OG0005751	LVA_28903	HER_28133
OG0005752	LVA_29204	HER_28078, HER_28107
OG0005754	LVA_28278, LVA_28213, LVA_28276	HER_28817
OG0005755	LVA_28351, LVA_28295	HER_28079, HER_28108
OG0005756	LVA_28858	HER_27916, HER_27924
OG0005757	LVA_14117, LVA_14176	HER_42569
OG0005758	LVA_28837	HER_28177
OG0005759	LVA_29150	HER_29303
OG0005760	LVA_29156	HER_29300
OG0005762	LVA_33242, LVA_33120	HER_36884, HER_36869
OG0005763	LVA_20312	HER_10793
OG0005764	LVA_31062, LVA_31128	HER_37530, HER_37531
OG0005765	LVA_34499, LVA_33633	HER_21059, HER_34590
OG0005766	LVA_32876, LVA_32890	HER_34562, HER_34592, HER_34561
OG0005767	LVA_32917, LVA_32829	HER_34545
OG0005769	LVA_34872	HER_35026, HER_35012
OG0005770	LVA_35192, LVA_35260	HER_35021, HER_35035
OG0005771	LVA_35380, LVA_35500	HER_35067, HER_35072
OG0005772	LVA_35493, LVA_35386	HER_35077, HER_35088
OG0005773	LVA_34234, LVA_33897	HER_35154
OG0005774	LVA_33890	HER_35111
OG0005775	LVA_34091	HER_34727, HER_34756
OG0005776	LVA_34092	HER_34728
OG0005777	LVA_35103, LVA_35075	HER_35695
OG0005778	LVA_35130, LVA_35317	HER_35674
OG0005779	LVA_35126, LVA_35325	HER_35672
OG0005780	LVA_35152, LVA_35299	HER_35654
OG0005781	LVA_35292, LVA_35159, LVA_35293, LVA_35158	HER_35648
OG0005782	LVA_35275, LVA_35178	HER_35614, HER_35631
OG0005783	LVA_33873, LVA_34265	HER_35601
OG0005784	LVA_33853, LVA_34284	HER_35582, HER_35579
OG0005785	LVA_32962, LVA_32787	HER_35540
OG0005786	LVA_35478, LVA_35409	HER_35531
OG0005787	LVA_34260	HER_35486
OG0005788	LVA_34621, LVA_34673	HER_35483
OG0005789	LVA_33196, LVA_33353	HER_35471
OG0005790	LVA_33209, LVA_33366	HER_35438
OG0005791	LVA_33381, LVA_33221	HER_35413
OG0005792	LVA_33506, LVA_33390	HER_35396
OG0005793	LVA_33538, LVA_33424	HER_35347, HER_35333
OG0005794	LVA_33460, LVA_33566	HER_35268
OG0005795	LVA_33466, LVA_33571	HER_35263
OG0005796	LVA_33588	HER_35236
OG0005797	LVA_25547, LVA_25457	HER_385
OG0005798	LVA_34839	HER_35201
OG0005799	LVA_32653	HER_35191
OG0005800	LVA_34756	HER_35189, HER_35186
OG0005801	LVA_34923, LVA_34774	HER_35172
OG0005802	LVA_34036	HER_34732, HER_34758, HER_34760
OG0005803	LVA_34517, LVA_33610	HER_34743, HER_34792
OG0005804	LVA_34518, LVA_33609	HER_34791, HER_34742
OG0005805	LVA_34512, LVA_33616	HER_34796, HER_34747
OG0005806	LVA_33614, LVA_34513	HER_34746, HER_34795
OG0005807	LVA_34864	HER_34822
OG0005809	LVA_35471, LVA_35414	HER_35851
OG0005810	LVA_35415, LVA_35470	HER_35852
OG0005811	LVA_34898	HER_35994
OG0005812	LVA_34062	HER_36039
OG0005813	LVA_34484, LVA_33648	HER_36123
OG0005814	LVA_34488, LVA_33644	HER_36171
OG0005815	LVA_34493, LVA_33637, LVA_34495	HER_36166
OG0005816	LVA_34223, LVA_33908	HER_36134
OG0005817	LVA_33978, LVA_34139	HER_36717, HER_36709
OG0005818	LVA_33079	HER_36624
OG0005819	LVA_33021, LVA_33077, LVA_33073	HER_36621
OG0005820	LVA_33062, LVA_33009	HER_36606
OG0005821	LVA_33055, LVA_33004, LVA_33056	HER_36601
OG0005822	LVA_34291, LVA_33847	HER_36763, HER_36774, HER_36771
OG0005823	LVA_33838, LVA_34303	HER_36517
OG0005824	LVA_34334, LVA_33807, LVA_34335	HER_36487
OG0005825	LVA_33737, LVA_34396	HER_36305, HER_36296
OG0005826	LVA_32822, LVA_32921	HER_36813
OG0005827	LVA_32747, LVA_32553	HER_36847, HER_36841
OG0005828	LVA_32743, LVA_32557	HER_37316, HER_36851
OG0005829	LVA_32562, LVA_32741	HER_36855, HER_37309
OG0005830	LVA_32688, LVA_32627	HER_37145
OG0005831	LVA_32687, LVA_32628	HER_37144
OG0005832	LVA_34096	HER_37181, HER_37129
OG0005833	LVA_33088	HER_36899
OG0005834	LVA_33243, LVA_33121	HER_36885, HER_36870
OG0005835	LVA_33119, LVA_33238	HER_36868, HER_36883
OG0005836	LVA_33237, LVA_33118	HER_36882, HER_36867
OG0005837	LVA_33044, LVA_33102	HER_37043, HER_37067
OG0005838	LVA_33039, LVA_33097	HER_37038, HER_37072
OG0005839	LVA_33248, LVA_33126	HER_37020
OG0005840	LVA_34134, LVA_33981, LVA_34135	HER_36959
OG0005841	LVA_33325, LVA_33174	HER_36962
OG0005842	LVA_34125, LVA_33991	HER_36952
OG0005843	LVA_32853, LVA_32846, LVA_32903	HER_23615
OG0005845	LVA_19886, LVA_19893	HER_10345
OG0005846	LVA_7219, LVA_17361	HER_10665, HER_29467, HER_31633, HER_15077, HER_12862, HER_36922, HER_21112, HER_6928
OG0005849	LVA_19663	HER_42952, HER_42979, HER_24533, HER_32381, HER_12374, HER_40175, HER_3518, HER_44591, HER_44777
OG0005850	LVA_15264, LVA_14024, LVA_8595, LVA_9006, LVA_8643	HER_35242, HER_12402
OG0005851	LVA_13873, LVA_13868	HER_37417, HER_9574, HER_9573, HER_32001, HER_12586, HER_7489, HER_2533
OG0005852	LVA_5098	HER_12739
OG0005855	LVA_35301	HER_23036, HER_31750, HER_8389, HER_13650, HER_30839
OG0005856	LVA_14318	HER_13724
OG0005858	LVA_3243	HER_47756, HER_47777, HER_2115, HER_14387
OG0005861	LVA_29955	HER_8437, HER_16170, HER_48754, HER_9285, HER_37300, HER_37349, HER_23313, HER_23296
OG0005863	LVA_7044	HER_42750, HER_18686, HER_18689
OG0005864	LVA_3799	HER_18949
OG0005864	LVA_31199	HER_47671, HER_47672
OG0005867	LVA_15685	HER_20372, HER_20094
OG0005871	LVA_18735	HER_22353, HER_3527
OG0005872	LVA_25202, LVA_2609, LVA_22969, LVA_5545, LVA_25201, LVA_10047, LVA_2608, LVA_10846, LVA_20646	HER_22788
OG0005874	LVA_7380	HER_23753, HER_23751, HER_23754, HER_23752
OG0005875	LVA_16463, LVA_18109	HER_24572
OG0005876	LVA_6793, LVA_20705, LVA_20885	HER_24794, HER_24683
OG0005878	LVA_32659, LVA_5910, LVA_36616, LVA_13341	HER_3467, HER_2874, HER_2557, HER_41011
OG0005880	LVA_5650	HER_8589, HER_34510, HER_46432, HER_26539, HER_32207, HER_49235, HER_49947, HER_36311
OG0005881	LVA_18847, LVA_18844	HER_27229
OG0005882	LVA_29003	HER_27954
OG0005884	LVA_364	HER_29907
OG0005885	LVA_12708	HER_7891
OG0005885	LVA_22303	HER_7892
OG0005886	LVA_556	HER_34889, HER_30852, HER_49132, HER_49133, HER_48252
OG0005889	LVA_8756, LVA_8717, LVA_8977, LVA_8815	HER_32941, HER_32946, HER_32956, HER_32985
OG0005892	LVA_34751	HER_35196
OG0005898	LVA_21931	HER_41510, HER_41506, HER_41255, HER_42342
OG0005899	LVA_34269, LVA_33867	HER_42647, HER_42691
OG0005900	LVA_27221, LVA_5253	HER_902, HER_44283
OG0005902	LVA_34773	HER_47149
OG0005906	LVA_25724, LVA_14147, LVA_16620, LVA_29987, LVA_34818, LVA_18933, LVA_21097, LVA_9261	HER_5517
OG0005907	LVA_35622	HER_6373
OG0005947	LVA_30933	HER_40288
OG0005949	LVA_8461	HER_33562
OG0005950	LVA_20519	HER_155, HER_8524, HER_27863
OG0005951	LVA_5487, LVA_5643	HER_13912
OG0005952	LVA_25879	HER_59, HER_40
OG0005953	LVA_6475	HER_25273
OG0005954	LVA_29350	HER_29137
OG0005955	LVA_14082, LVA_14214	HER_41521
OG0005956	LVA_18189	HER_18542
OG0005957	LVA_29247	HER_28852
OG0005958	LVA_6945	HER_23929
OG0005959	LVA_31141, LVA_31079	HER_38103
OG0005960	LVA_31110, LVA_31172	HER_38107
OG0005961	LVA_34017	HER_35013, HER_35027, HER_35019
OG0005962	LVA_4803	HER_18659
OG0005964	LVA_20921	HER_10112
OG0005965	LVA_20919	HER_10110
OG0005966	LVA_34320, LVA_34306, LVA_33833	HER_36513, HER_36508
OG0005967	LVA_13922, LVA_14365	HER_41906
OG0005968	LVA_6525	HER_24410, HER_34708
OG0005969	LVA_31519	HER_40484, HER_50026
OG0005970	LVA_31520	HER_40483
OG0005972	LVA_12279, LVA_12496	HER_22759
OG0005973	LVA_24079, LVA_24380	HER_45866
OG0005974	LVA_26435	HER_2204
OG0005975	LVA_26436	HER_2203
OG0005976	LVA_33177, LVA_33328	HER_36580
OG0005978	LVA_26470	HER_1966
OG0005979	LVA_30107	HER_38970
OG0005980	LVA_15117	HER_44112
OG0005981	LVA_15119	HER_44109
OG0005983	LVA_10962	HER_42578, HER_28994
OG0005984	LVA_35342	HER_45102
OG0005987	LVA_2623, LVA_28553	HER_31867
OG0005988	LVA_22630	HER_9359
OG0005989	LVA_22631	HER_9358
OG0005990	LVA_22632	HER_9351
OG0005992	LVA_6747	HER_23657
OG0005994	LVA_1939	HER_48113
OG0005995	LVA_1940	HER_48114
OG0005996	LVA_1938	HER_48112
OG0005997	LVA_1934	HER_48105
OG0005998	LVA_1932	HER_48103
OG0005999	LVA_25245	HER_46255
OG0006000	LVA_25246	HER_46256
OG0006001	LVA_31372	HER_40368
OG0006002	LVA_31373	HER_40363
OG0006003	LVA_31374	HER_40362
OG0006004	LVA_31378	HER_40357
OG0006005	LVA_11743	HER_23492
OG0006006	LVA_11765	HER_23487
OG0006007	LVA_12362	HER_23484
OG0006008	LVA_12162, LVA_12359	HER_23481
OG0006009	LVA_12067	HER_23441, HER_23443
OG0006010	LVA_12062	HER_23449
OG0006011	LVA_12135	HER_23236
OG0006012	LVA_12899	HER_23234
OG0006013	LVA_29342, LVA_14569	HER_49445
OG0006014	LVA_13378	HER_23323
OG0006015	LVA_13375	HER_23325
OG0006017	LVA_13464, LVA_13434	HER_23392
OG0006018	LVA_13463, LVA_13433	HER_23391
OG0006019	LVA_13480	HER_23413
OG0006020	LVA_13610, LVA_13612	HER_23177
OG0006021	LVA_13614, LVA_13608	HER_23175
OG0006022	LVA_15827	HER_20073
OG0006023	LVA_13623, LVA_13601	HER_23173
OG0006024	LVA_13599, LVA_13626	HER_23170
OG0006025	LVA_13627, LVA_13598	HER_23166
OG0006026	LVA_13576	HER_19399, HER_23152
OG0006027	LVA_13571	HER_23148
OG0006028	LVA_12751	HER_22104
OG0006029	LVA_12750	HER_22107
OG0006030	LVA_13569	HER_22175
OG0006031	LVA_13561	HER_22184
OG0006032	LVA_13516	HER_22189
OG0006033	LVA_12578	HER_22238
OG0006034	LVA_12587	HER_22247
OG0006035	LVA_12596	HER_22254
OG0006036	LVA_11996	HER_22272
OG0006037	LVA_11991	HER_22278
OG0006038	LVA_11989	HER_22280
OG0006040	LVA_13275	HER_22301
OG0006042	LVA_29186	HER_29375
OG0006043	LVA_12804	HER_22340
OG0006044	LVA_13535	HER_22396
OG0006045	LVA_13538	HER_22399, HER_22364
OG0006046	LVA_13539	HER_22366, HER_22400
OG0006047	LVA_13541	HER_22377, HER_22410
OG0006048	LVA_27940	HER_48033, HER_11455
OG0006049	LVA_13556	HER_22428
OG0006050	LVA_13555	HER_22429
OG0006051	LVA_13322	HER_22450, HER_22479
OG0006052	LVA_13331	HER_22510, HER_22497
OG0006053	LVA_13333	HER_22511, HER_22498
OG0006054	LVA_13356	HER_22534
OG0006055	LVA_13359	HER_22539
OG0006056	LVA_13369	HER_22554
OG0006057	LVA_12160, LVA_12351	HER_22612
OG0006058	LVA_12161, LVA_12358	HER_22611
OG0006059	LVA_12756	HER_22608, HER_44234
OG0006060	LVA_13380	HER_22605
OG0006061	LVA_13391	HER_22596
OG0006062	LVA_12346, LVA_12155	HER_22616
OG0006063	LVA_34796	HER_35912, HER_35900
OG0006064	LVA_12334, LVA_12138	HER_22633
OG0006065	LVA_13302	HER_22652
OG0006066	LVA_13301	HER_22653
OG0006067	LVA_13927, LVA_14360	HER_41895
OG0006068	LVA_12534, LVA_12315	HER_22680
OG0006069	LVA_14361, LVA_13926	HER_41896
OG0006070	LVA_12518, LVA_12299	HER_22715
OG0006071	LVA_12514, LVA_12295	HER_22731, HER_22722
OG0006072	LVA_12513, LVA_12294	HER_22723, HER_22732
OG0006073	LVA_12290, LVA_12509	HER_22735, HER_22725
OG0006074	LVA_12291, LVA_12510	HER_22736
OG0006075	LVA_12266, LVA_12481	HER_22779
OG0006077	LVA_12882	HER_22808
OG0006078	LVA_19904	HER_10338
OG0006079	LVA_12045	HER_22940
OG0006080	LVA_12042	HER_22946
OG0006081	LVA_12216, LVA_12429	HER_22978
OG0006082	LVA_12213, LVA_12426	HER_22973
OG0006083	LVA_12206, LVA_12419	HER_23101, HER_23112
OG0006084	LVA_12092	HER_23021
OG0006085	LVA_12134	HER_23129, HER_23136
OG0006086	LVA_15586, LVA_15575	HER_44000
OG0006087	LVA_12914	HER_23117
OG0006088	LVA_12010	HER_22089
OG0006089	LVA_12451, LVA_12241	HER_22038
OG0006090	LVA_12247, LVA_12457	HER_22032
OG0006091	LVA_12461, LVA_12250	HER_22023
OG0006092	LVA_11872	HER_21933, HER_21927, HER_21930
OG0006093	LVA_11870	HER_21922, HER_21926
OG0006094	LVA_11866	HER_21918
OG0006095	LVA_11857	HER_21910
OG0006097	LVA_11878	HER_21883, HER_21878
OG0006099	LVA_11887	HER_21872, HER_21864
OG0006100	LVA_11891	HER_21863, HER_21871
OG0006101	LVA_11892	HER_21870, HER_21862
OG0006103	LVA_11899	HER_21854
OG0006104	LVA_11901	HER_21852
OG0006106	LVA_11916	HER_21830
OG0006107	LVA_11923	HER_21826
OG0006108	LVA_11932	HER_21816
OG0006109	LVA_17174	HER_30975, HER_7695, HER_47563
OG0006110	LVA_11955	HER_21808
OG0006111	LVA_11956, LVA_11957	HER_21807
OG0006112	LVA_11961	HER_21803
OG0006113	LVA_11962	HER_21802
OG0006115	LVA_12252, LVA_12463	HER_21777, HER_21763
OG0006116	LVA_12867	HER_21774, HER_21760
OG0006117	LVA_13063	HER_21689
OG0006119	LVA_12850	HER_21663
OG0006120	LVA_12858	HER_21656
OG0006121	LVA_14688	HER_43376
OG0006123	LVA_12865	HER_21636
OG0006124	LVA_13270	HER_21620
OG0006125	LVA_12706	HER_21602
OG0006126	LVA_12697	HER_21591
OG0006127	LVA_6032, LVA_6082	HER_12321
OG0006128	LVA_13237	HER_21551
OG0006129	LVA_13229	HER_21544
OG0006130	LVA_3917	HER_17375
OG0006131	LVA_13182	HER_21493
OG0006132	LVA_12834	HER_21459, HER_21474, HER_21448
OG0006133	LVA_12835	HER_21458, HER_21447
OG0006134	LVA_12840	HER_21436
OG0006135	LVA_13036	HER_21432
OG0006136	LVA_17658	HER_15092
OG0006137	LVA_13023	HER_21421
OG0006138	LVA_13018	HER_21415
OG0006140	LVA_12997	HER_21388, HER_21397
OG0006141	LVA_12996	HER_21396, HER_21387
OG0006142	LVA_12991	HER_21376
OG0006143	LVA_12981	HER_21361, HER_21362
OG0006144	LVA_12126	HER_22954
OG0006145	LVA_12958	HER_21335
OG0006146	LVA_12948	HER_21326
OG0006147	LVA_12943	HER_21319
OG0006148	LVA_12941	HER_21316
OG0006149	LVA_12940	HER_21315
OG0006150	LVA_12938	HER_21309
OG0006151	LVA_12936	HER_21308
OG0006152	LVA_12929	HER_21301
OG0006153	LVA_13090	HER_21269
OG0006154	LVA_13095	HER_21265
OG0006155	LVA_13103	HER_21262
OG0006156	LVA_13131	HER_21213, HER_21227
OG0006157	LVA_13134	HER_21209, HER_21220
OG0006158	LVA_13144	HER_21188
OG0006159	LVA_12715	HER_21116, HER_21131
OG0006160	LVA_12688	HER_21115
OG0006161	LVA_26300	HER_824
OG0006162	LVA_12684	HER_21106
OG0006164	LVA_12675	HER_21089
OG0006165	LVA_12676	HER_21087
OG0006166	LVA_34051	HER_36009, HER_36004
OG0006168	LVA_9309	HER_2065
OG0006169	LVA_2147	HER_46992
OG0006170	LVA_2785	HER_47294
OG0006172	LVA_10621	HER_48320
OG0006173	LVA_10592	HER_48329
OG0006174	LVA_10582	HER_48360
OG0006175	LVA_11499	HER_49340
OG0006176	LVA_10796	HER_49287
OG0006176	LVA_10889	HER_49309
OG0006177	LVA_25408	HER_362
OG0006178	LVA_10275	HER_49256
OG0006179	LVA_11375	HER_49248
OG0006180	LVA_11432	HER_49232
OG0006181	LVA_11429	HER_49225, HER_49218, HER_49220
OG0006182	LVA_11419	HER_49186
OG0006183	LVA_11699	HER_49018
OG0006184	LVA_603	HER_49019
OG0006185	LVA_10160	HER_49035
OG0006187	LVA_22308, LVA_22306	HER_8274, HER_8236
OG0006188	LVA_10167, LVA_10165, LVA_10166	HER_49040
OG0006189	LVA_11035, LVA_11071	HER_49057
OG0006190	LVA_11077, LVA_11042	HER_49064
OG0006191	LVA_11049, LVA_11083	HER_49075
OG0006192	LVA_11086, LVA_11053	HER_49080
OG0006193	LVA_11059, LVA_11091	HER_49086
OG0006194	LVA_11104	HER_49100
OG0006195	LVA_10993, LVA_11005, LVA_11015	HER_48856
OG0006196	LVA_10991, LVA_10990	HER_48861
OG0006198	LVA_11483	HER_48936
OG0006199	LVA_20926	HER_10124, HER_10134
OG0006201	LVA_11578	HER_48994
OG0006203	LVA_10309	HER_49009
OG0006204	LVA_10517	HER_48840
OG0006205	LVA_10708	HER_48784
OG0006206	LVA_10691	HER_48780
OG0006207	LVA_10339	HER_48776
OG0006208	LVA_11574	HER_48772
OG0006209	LVA_10457, LVA_10423	HER_48749
OG0006210	LVA_10455, LVA_10422	HER_48750
OG0006211	LVA_10446, LVA_10411	HER_48756
OG0006212	LVA_10409, LVA_10442	HER_48759
OG0006213	LVA_10426, LVA_10460	HER_48747
OG0006214	LVA_10462, LVA_10431	HER_48745
OG0006215	LVA_10465	HER_48742
OG0006216	LVA_10398	HER_48589, HER_48596
OG0006217	LVA_10399	HER_48595, HER_48586
OG0006218	LVA_10933, LVA_10743	HER_48562
OG0006219	LVA_11587	HER_48527
OG0006220	LVA_10158	HER_48487
OG0006221	LVA_10159	HER_48485
OG0006223	LVA_10702	HER_48429
OG0006224	LVA_10553	HER_48391, HER_48403
OG0006225	LVA_10727	HER_48378
OG0006226	LVA_10577	HER_48339
OG0006227	LVA_10824, LVA_10848	HER_49302, HER_49329
OG0006228	LVA_10847, LVA_10825	HER_49301, HER_49328
OG0006229	LVA_10827, LVA_10844	HER_49297, HER_49322
OG0006230	LVA_10831, LVA_10842	HER_49319, HER_49294
OG0006231	LVA_10840, LVA_10833	HER_49316, HER_49292
OG0006232	LVA_11458	HER_49369, HER_49357
OG0006234	LVA_11440	HER_49392
OG0006235	LVA_11365	HER_49407
OG0006236	LVA_10450, LVA_10415	HER_49460
OG0006237	LVA_11556	HER_49463, HER_49491
OG0006238	LVA_29365	HER_29239
OG0006239	LVA_10775, LVA_10909	HER_49524
OG0006240	LVA_11153	HER_49841
OG0006241	LVA_11163	HER_49835
OG0006242	LVA_11190	HER_49787
OG0006243	LVA_11198	HER_49784, HER_49785
OG0006244	LVA_11202	HER_49782, HER_49771
OG0006245	LVA_12803	HER_49759, HER_22344
OG0006246	LVA_11214	HER_49755
OG0006247	LVA_11231	HER_49718
OG0006248	LVA_11277	HER_49683
OG0006249	LVA_10379	HER_49629
OG0006250	LVA_10376	HER_49625
OG0006251	LVA_10234	HER_49617
OG0006252	LVA_31566	HER_39367
OG0006253	LVA_11140	HER_49852
OG0006254	LVA_11132	HER_49856
OG0006255	LVA_10194, LVA_10197	HER_49887
OG0006256	LVA_10292	HER_49909
OG0006257	LVA_10279	HER_49921
OG0006258	LVA_11414	HER_49931
OG0006259	LVA_11411	HER_49932
OG0006260	LVA_11408	HER_49934
OG0006261	LVA_36635	HER_6210, HER_6209
OG0006262	LVA_10054, LVA_10091	HER_49944
OG0006263	LVA_11404	HER_49937
OG0006266	LVA_10043, LVA_10106	HER_49958
OG0006267	LVA_10046, LVA_10103	HER_49953
OG0006268	LVA_10879, LVA_10806	HER_49998
OG0006269	LVA_10880, LVA_10805	HER_49996
OG0006270	LVA_19806	HER_9991, HER_9919
OG0006272	LVA_31760	HER_37393
OG0006273	LVA_32308, LVA_32300	HER_37380
OG0006274	LVA_32314, LVA_32312	HER_37370
OG0006275	LVA_30023	HER_37431, HER_37416
OG0006276	LVA_29989	HER_37463
OG0006277	LVA_29981	HER_16621, HER_37470
OG0006278	LVA_17746	HER_15679
OG0006279	LVA_29946	HER_37500
OG0006280	LVA_29907, LVA_29929	HER_37521
OG0006281	LVA_31125, LVA_31060	HER_37533
OG0006282	LVA_31058, LVA_31124	HER_37534
OG0006285	LVA_30485	HER_37565
OG0006286	LVA_30479	HER_37572, HER_44412
OG0006287	LVA_30474	HER_37593
OG0006288	LVA_30471	HER_37597
OG0006289	LVA_29514, LVA_29547	HER_37625
OG0006290	LVA_29531, LVA_29548, LVA_29532	HER_37640
OG0006291	LVA_29599, LVA_29589	HER_37682, HER_37696
OG0006292	LVA_29598, LVA_29590	HER_37683
OG0006294	LVA_30845	HER_37741
OG0006295	LVA_30856	HER_37754
OG0006296	LVA_30860	HER_37755
OG0006297	LVA_30869	HER_37766
OG0006298	LVA_30873	HER_37770, HER_37777
OG0006299	LVA_30874	HER_37771, HER_37778
OG0006301	LVA_30903	HER_37809, HER_37811
OG0006302	LVA_31422	HER_37842
OG0006303	LVA_31424	HER_37845
OG0006305	LVA_32171	HER_37858
OG0006306	LVA_32179, LVA_32180	HER_37865
OG0006307	LVA_32199	HER_37881
OG0006308	LVA_32143, LVA_32146	HER_37900
OG0006309	LVA_32139	HER_37909
OG0006310	LVA_18972	HER_26231
OG0006311	LVA_31673	HER_39409
OG0006312	LVA_31663	HER_39415
OG0006313	LVA_31070, LVA_31133	HER_39426
OG0006314	LVA_31132, LVA_31069	HER_39427
OG0006315	LVA_29920, LVA_29902	HER_39431
OG0006316	LVA_29877	HER_39444
OG0006317	LVA_29869	HER_39459
OG0006318	LVA_29856	HER_39489, HER_39498
OG0006319	LVA_29847	HER_39507
OG0006320	LVA_29840	HER_39518
OG0006321	LVA_29823	HER_39521
OG0006322	LVA_29817, LVA_29833	HER_39527
OG0006323	LVA_30363	HER_39557
OG0006324	LVA_30364	HER_39558
OG0006325	LVA_12744, LVA_30368	HER_39562
OG0006326	LVA_30375	HER_39571, HER_39572
OG0006327	LVA_30381	HER_39580
OG0006328	LVA_30384	HER_39584
OG0006329	LVA_30388	HER_39591
OG0006330	LVA_30404	HER_39611
OG0006331	LVA_30405	HER_39612
OG0006332	LVA_30415	HER_39619
OG0006333	LVA_30434	HER_39640
OG0006334	LVA_30444	HER_39650
OG0006335	LVA_24509, LVA_24210	HER_44473
OG0006336	LVA_30767, LVA_30821	HER_39696
OG0006337	LVA_30752, LVA_30758	HER_39748
OG0006338	LVA_30759, LVA_30753	HER_39749, HER_39738
OG0006339	LVA_30198	HER_39782
OG0006340	LVA_14709	HER_42396
OG0006342	LVA_30239	HER_39837
OG0006343	LVA_30228	HER_39825, HER_39822
OG0006344	LVA_30227	HER_39824, HER_39821
OG0006345	LVA_30225	HER_39818
OG0006346	LVA_29712	HER_39971
OG0006348	LVA_29665	HER_39911
OG0006349	LVA_30516	HER_40027
OG0006350	LVA_31036	HER_40015
OG0006351	LVA_31035	HER_40013
OG0006352	LVA_31022	HER_40003
OG0006353	LVA_30040	HER_39983
OG0006354	LVA_30519	HER_40030
OG0006355	LVA_30525, LVA_30522	HER_40040
OG0006356	LVA_30541	HER_40062
OG0006357	LVA_30546	HER_40067
OG0006358	LVA_29746, LVA_29643	HER_39870
OG0006359	LVA_30580	HER_40113
OG0006360	LVA_30598	HER_40653, HER_40131
OG0006361	LVA_30268	HER_40163
OG0006363	LVA_31628	HER_39309
OG0006364	LVA_30078	HER_39292
OG0006365	LVA_30067	HER_39289
OG0006366	LVA_30992	HER_39273, HER_39270
OG0006367	LVA_32224, LVA_32225	HER_37994
OG0006368	LVA_17767	HER_15643
OG0006370	LVA_32263	HER_38046
OG0006371	LVA_5923, LVA_32993	HER_25394
OG0006372	LVA_30271	HER_6607
OG0006373	LVA_31696	HER_38220, HER_38215
OG0006374	LVA_31698	HER_38218, HER_38213
OG0006375	LVA_31809	HER_38265
OG0006376	LVA_31800	HER_38279
OG0006377	LVA_31791	HER_38290
OG0006378	LVA_31780	HER_38304
OG0006379	LVA_31748	HER_38309
OG0006380	LVA_31957, LVA_31959	HER_38338
OG0006381	LVA_31976, LVA_31974	HER_38352
OG0006383	LVA_25650	HER_2164
OG0006384	LVA_32027	HER_38390
OG0006385	LVA_25653	HER_2166
OG0006386	LVA_32129	HER_38437
OG0006387	LVA_32126	HER_38441
OG0006389	LVA_32099	HER_38452
OG0006390	LVA_32064	HER_38507
OG0006391	LVA_31227	HER_38553
OG0006392	LVA_31233	HER_38558
OG0006393	LVA_31236	HER_38561
OG0006394	LVA_31242	HER_38566
OG0006395	LVA_27413	HER_4051, HER_4067
OG0006396	LVA_31267	HER_38603
OG0006397	LVA_31270	HER_38606
OG0006398	LVA_31271	HER_38607
OG0006399	LVA_31295	HER_38631
OG0006400	LVA_31305	HER_38646
OG0006401	LVA_31314	HER_38651
OG0006402	LVA_5898	HER_20606, HER_12540
OG0006403	LVA_30287	HER_38680
OG0006404	LVA_5896	HER_12537
OG0006405	LVA_30621	HER_38722
OG0006406	LVA_30623	HER_38739
OG0006407	LVA_30641	HER_38767
OG0006408	LVA_30642	HER_38769
OG0006409	LVA_30646	HER_38776
OG0006410	LVA_30654	HER_38780
OG0006412	LVA_30680	HER_38803
OG0006413	LVA_30695	HER_38811
OG0006414	LVA_34377, LVA_33764	HER_36338, HER_36378
OG0006415	LVA_30719	HER_38875
OG0006416	LVA_8578	HER_31652
OG0006417	LVA_30153	HER_38929
OG0006418	LVA_30099	HER_38978
OG0006419	LVA_30097	HER_38981
OG0006420	LVA_30095	HER_38983
OG0006421	LVA_31850	HER_39004
OG0006422	LVA_17406	HER_39158
OG0006423	LVA_31011	HER_39134, HER_39139
OG0006424	LVA_31881	HER_37971, HER_37984
OG0006426	LVA_31590, LVA_31591	HER_39385
OG0006427	LVA_31116, LVA_31178	HER_39356
OG0006428	LVA_31196	HER_39331
OG0006429	LVA_31200	HER_39329
OG0006430	LVA_30979	HER_40200
OG0006431	LVA_30971	HER_40227
OG0006432	LVA_30969	HER_40229
OG0006433	LVA_30965	HER_40237, HER_40264
OG0006434	LVA_30963	HER_40260, HER_40262
OG0006435	LVA_30958	HER_40251
OG0006436	LVA_30957	HER_40247
OG0006437	LVA_30956	HER_40267, HER_40246
OG0006438	LVA_30932	HER_40298, HER_40290
OG0006439	LVA_31403	HER_40318
OG0006440	LVA_31398	HER_40330
OG0006441	LVA_31381	HER_40352
OG0006442	LVA_31495, LVA_31500	HER_40420
OG0006443	LVA_31510	HER_40493
OG0006444	LVA_31552	HER_40499
OG0006445	LVA_32134	HER_40511
OG0006446	LVA_29798	HER_40554
OG0006447	LVA_29792	HER_40560
OG0006448	LVA_29777	HER_40576
OG0006449	LVA_29785	HER_40569
OG0006450	LVA_30046	HER_40601
OG0006452	LVA_29651	HER_39892
OG0006453	LVA_19184	HER_26782
OG0006454	LVA_22381	HER_7830
